class,cg14337027,cg11777506,cg02052915,cg07263322,cg13017471,cg03151469,cg16001135,cg05678033,cg11675098,cg23345340,cg05162320,cg07263393,cg08121954,cg17560338,cg18731546,cg22117637,cg02069243,cg04656009,cg07090424,cg22191277,cg16174681,cg25148025,cg06289444,cg10796078,cg07851948,cg02349416,cg20840778,cg21253742,cg23982212,cg06646588,cg09641127,cg06583577,cg01248426,cg16334629,cg09812397,cg21128569,cg27038382,cg09191574,cg06957181,cg14339116,cg25477497,cg17233517,cg03052172,cg16166802,cg26218466,cg07539927,cg22036614,cg14065109,cg13025283,cg19190016
1.0,0.275411,0.710531,0.425953,0.726344,0.928289,0.636615,0.898346,0.742283,0.721901,0.874039,0.768473,0.195131,0.940325,0.0413279,0.796344,0.796781,0.829691,0.731777,0.827386,0.976586,0.640392,0.428085,0.936776,0.0279201,0.946378,0.93888,0.903252,0.828185,0.860527,0.736373,0.820423,0.890773,0.713567,0.154689,0.708934,0.728303,0.717034,0.92028,0.907269,0.898906,0.723787,0.954659,0.955788,0.0107788,0.014879,0.62456,0.915564,0.779102,0.937723,0.90478
1.0,0.428715,0.673066,0.262508,0.65064,0.900153,0.630191,0.876078,0.737513,0.726816,0.900705,0.808758,0.488858,0.917901,0.0404411,0.79295,0.824811,0.863954,0.645861,0.86658,0.97951,0.619412,0.42962,0.923072,0.0266374,0.939811,0.944626,0.926726,0.764701,0.828524,0.690101,0.873986,0.806521,0.72785,0.0592148,0.758968,0.668762,0.760141,0.8666,0.906065,0.907335,0.633146,0.951664,0.955738,0.0101336,0.0110075,0.539301,0.90737,0.748431,0.919416,0.83097
1.0,0.213433,0.781122,0.262645,0.647404,0.864007,0.630483,0.791703,0.546644,0.722643,0.928354,0.790969,0.472615,0.928301,0.0378662,0.782618,0.821335,0.787652,0.750534,0.743466,0.973509,0.592082,0.489427,0.92006,0.0303194,0.914662,0.886024,0.925321,0.766029,0.813364,0.700044,0.866159,0.747787,0.682844,0.0715616,0.697397,0.614161,0.711795,0.819834,0.913372,0.903232,0.599158,0.934066,0.945947,0.0128134,0.0197067,0.58296,0.894061,0.650229,0.928501,0.776581
1.0,0.150266,0.809548,0.248685,0.726414,0.900578,0.750371,0.804413,0.526441,0.82745,0.942066,0.869492,0.608215,0.90007,0.0272019,0.785872,0.827088,0.870158,0.798993,0.924895,0.977428,0.600026,0.461756,0.934402,0.0303014,0.909353,0.926791,0.957043,0.848605,0.815169,0.68676,0.889745,0.722399,0.761981,0.0470445,0.713068,0.757319,0.759693,0.903566,0.925035,0.896614,0.582736,0.950711,0.931118,0.0148242,0.0124066,0.611417,0.876384,0.699049,0.960336,0.899261
1.0,0.211052,0.774653,0.297809,0.701954,0.858435,0.617742,0.787157,0.699368,0.81709,0.90341,0.795609,0.495675,0.933767,0.0219446,0.723692,0.789243,0.824299,0.579145,0.822008,0.965152,0.557015,0.414208,0.881758,0.0278535,0.939126,0.815225,0.943073,0.72159,0.815992,0.658523,0.766091,0.816415,0.648953,0.0296042,0.663497,0.673338,0.694904,0.860794,0.922133,0.890587,0.594507,0.942603,0.942564,0.014255,0.01931,0.487672,0.899762,0.669325,0.932387,0.763924
1.0,0.21685,0.793068,0.316997,0.699914,0.840429,0.6102,0.787841,0.808381,0.744283,0.87636,0.767085,0.500812,0.9099,0.0292598,0.775673,0.762467,0.77828,0.652942,0.824365,0.97614,0.546926,0.476873,0.886304,0.0274893,0.927197,0.930483,0.924356,0.755496,0.822001,0.683869,0.86058,0.824582,0.714642,0.0774397,0.648275,0.688824,0.680486,0.853967,0.900063,0.882148,0.601977,0.91739,0.947269,0.0116802,0.015494,0.543359,0.895117,0.661977,0.90834,0.814243
1.0,0.259951,0.823077,0.344055,0.738689,0.837057,0.597496,0.786358,0.476871,0.709092,0.880254,0.8067,0.525885,0.920653,0.039875,0.796394,0.770036,0.78575,0.658752,0.811727,0.978968,0.573971,0.486021,0.915815,0.0213238,0.942814,0.937306,0.924212,0.751109,0.808207,0.61274,0.855272,0.803445,0.666662,0.0799386,0.714038,0.672766,0.72064,0.846978,0.911396,0.907412,0.587411,0.919598,0.937106,0.0157826,0.0151187,0.56546,0.864979,0.630741,0.923043,0.743323
1.0,0.392984,0.774993,0.243764,0.674371,0.869689,0.614489,0.816185,0.686689,0.749879,0.92174,0.775559,0.417601,0.912627,0.0419287,0.796661,0.791252,0.820516,0.730975,0.803367,0.977809,0.52223,0.334093,0.895497,0.0246682,0.932906,0.921242,0.920154,0.738309,0.841288,0.656118,0.850298,0.793492,0.674514,0.0517585,0.728002,0.634216,0.715228,0.869546,0.922092,0.912081,0.599462,0.945941,0.939596,0.0138941,0.0151228,0.539646,0.904291,0.623542,0.94909,0.752439
1.0,0.734961,0.843901,0.407933,0.651974,0.896329,0.625666,0.874729,0.710511,0.716267,0.91116,0.783326,0.215679,0.907593,0.0419864,0.803998,0.7728,0.876912,0.688798,0.828842,0.978052,0.634693,0.375084,0.923285,0.0222257,0.949407,0.944109,0.93185,0.771871,0.830791,0.702581,0.768459,0.811349,0.730301,0.0606746,0.658667,0.468882,0.725237,0.858649,0.924951,0.896443,0.678247,0.953777,0.944777,0.00973751,0.010261,0.589833,0.905907,0.754953,0.921526,0.844093
1.0,0.216612,0.837899,0.28612,0.661212,0.855192,0.590742,0.824559,0.585594,0.814687,0.915222,0.790243,0.486945,0.920346,0.0355441,0.782263,0.792939,0.836124,0.841297,0.809344,0.974178,0.504136,0.455458,0.895678,0.0285298,0.931258,0.916841,0.902371,0.775828,0.820124,0.672205,0.860751,0.813947,0.740938,0.0648774,0.762968,0.716868,0.747477,0.84817,0.910151,0.906965,0.577294,0.937446,0.948509,0.0164181,0.0188076,0.50461,0.889653,0.636547,0.926006,0.822986
1.0,0.324911,0.730604,0.258546,0.632328,0.878485,0.634713,0.819429,0.770857,0.749361,0.909484,0.799568,0.476535,0.913198,0.0357701,0.751048,0.802558,0.816905,0.664329,0.801859,0.976006,0.614891,0.384974,0.895798,0.0213844,0.931266,0.943163,0.942894,0.760394,0.825434,0.699023,0.876762,0.835211,0.695196,0.0365275,0.697337,0.588725,0.690106,0.860769,0.907311,0.866331,0.660948,0.951512,0.938956,0.0118778,0.0187294,0.554072,0.886214,0.614551,0.922944,0.626219
-1.0,0.593386,0.648796,0.669405,0.626296,0.847185,0.444514,0.759717,0.844086,0.657704,0.860375,0.68682,0.297914,0.861403,0.0182319,0.746515,0.703901,0.749534,0.602534,0.679045,0.973804,0.489219,0.212561,0.880902,0.0392488,0.899796,0.905022,0.946636,0.715263,0.828825,0.607874,0.707331,0.769411,0.640206,0.0251766,0.613671,0.359017,0.675475,0.813457,0.891978,0.859295,0.550788,0.922834,0.942247,0.0113117,0.0182455,0.434113,0.872707,0.597346,0.903311,0.705739
-1.0,0.585241,0.578232,0.620877,0.55595,0.824047,0.507107,0.816617,0.913884,0.663505,0.81504,0.679609,0.205495,0.890938,0.0306694,0.758898,0.72756,0.744435,0.590044,0.696529,0.976116,0.52016,0.29233,0.891865,0.0269543,0.935988,0.919283,0.959095,0.730663,0.819257,0.678271,0.685337,0.757074,0.651268,0.0215688,0.602285,0.393709,0.709104,0.797211,0.886083,0.841929,0.516911,0.935738,0.942784,0.0125082,0.0172238,0.561214,0.885316,0.639908,0.904055,0.742393
-1.0,0.57015,0.523831,0.674576,0.599075,0.831286,0.520572,0.781057,0.778699,0.657025,0.852383,0.677861,0.217482,0.878982,0.0307398,0.732015,0.759961,0.760577,0.677308,0.745422,0.976225,0.521984,0.313851,0.86332,0.0313621,0.918615,0.931529,0.941751,0.643626,0.778133,0.624804,0.729324,0.729518,0.661509,0.0315653,0.625668,0.339427,0.691384,0.818313,0.908105,0.881271,0.539675,0.907443,0.927103,0.0149428,0.0171553,0.487862,0.876452,0.588033,0.908859,0.636929
-1.0,0.569397,0.621194,0.434232,0.538129,0.795589,0.509468,0.752549,0.892003,0.693556,0.859334,0.64241,0.245797,0.881865,0.0248803,0.760786,0.725214,0.730465,0.619935,0.750205,0.974295,0.474103,0.340999,0.880206,0.0313712,0.915559,0.893146,0.950185,0.64459,0.809576,0.610282,0.629632,0.731186,0.6499,0.0317399,0.58904,0.463597,0.671705,0.721836,0.876424,0.870807,0.510111,0.926906,0.91835,0.0120791,0.0187267,0.520214,0.864989,0.608871,0.871963,0.732064
-1.0,0.594911,0.632187,0.699119,0.547363,0.815289,0.500721,0.78379,0.914757,0.731424,0.790834,0.713358,0.310415,0.844663,0.0211649,0.733815,0.729863,0.79094,0.600846,0.80695,0.973251,0.462593,0.243626,0.869514,0.0329169,0.924265,0.922819,0.940722,0.57188,0.764261,0.636409,0.638157,0.778141,0.649689,0.0292982,0.539599,0.32057,0.682072,0.823929,0.895406,0.880857,0.555714,0.924231,0.927098,0.0129646,0.0188489,0.513516,0.863098,0.594318,0.845179,0.750911
-1.0,0.609776,0.599432,0.421609,0.565958,0.816559,0.54125,0.746726,0.828577,0.673545,0.875652,0.700701,0.327005,0.873104,0.0258447,0.73228,0.708431,0.757603,0.666603,0.70492,0.969069,0.410296,0.337274,0.84259,0.0310854,0.916905,0.925226,0.942684,0.667948,0.704201,0.641276,0.758639,0.792808,0.619788,0.0391244,0.57912,0.472461,0.643009,0.727016,0.91957,0.857637,0.527183,0.929639,0.93136,0.0137163,0.0313849,0.49647,0.872812,0.606248,0.837027,0.66323
-1.0,0.637315,0.486672,0.762132,0.617405,0.833844,0.51067,0.776396,0.886308,0.607903,0.877918,0.709671,0.161651,0.911904,0.0210279,0.711765,0.773499,0.794428,0.536544,0.777749,0.971439,0.536539,0.235578,0.878414,0.0391356,0.928121,0.921498,0.944524,0.698589,0.775972,0.650985,0.728311,0.788341,0.629569,0.0154833,0.697384,0.303246,0.671087,0.765297,0.903565,0.914805,0.636797,0.929337,0.930641,0.0120191,0.0182407,0.527362,0.858031,0.614917,0.87262,0.707933
-1.0,0.619822,0.615896,0.67348,0.548946,0.854002,0.496512,0.783883,0.926318,0.623933,0.8583,0.711347,0.145242,0.854291,0.0255624,0.747421,0.684567,0.767539,0.621922,0.745054,0.972378,0.498657,0.304381,0.893853,0.0304275,0.926402,0.89564,0.947776,0.703232,0.751479,0.664148,0.699549,0.735623,0.617251,0.0234209,0.69803,0.352505,0.687101,0.81817,0.895748,0.88672,0.566636,0.942791,0.92704,0.0122327,0.0181399,0.499236,0.88108,0.649061,0.864354,0.718346
-1.0,0.646551,0.526701,0.58562,0.645071,0.834663,0.530878,0.760509,0.917116,0.723577,0.862519,0.716112,0.164592,0.87066,0.034863,0.752226,0.691121,0.772917,0.628185,0.6935,0.971208,0.442358,0.257931,0.871167,0.0320843,0.925288,0.918799,0.938349,0.680243,0.819176,0.663379,0.756284,0.806732,0.623607,0.0217658,0.638215,0.336917,0.676264,0.710585,0.889845,0.864616,0.640717,0.93825,0.937708,0.0118872,0.0198191,0.470161,0.887889,0.615093,0.841897,0.72664
-1.0,0.529453,0.543111,0.684145,0.647038,0.841808,0.518621,0.76591,0.891459,0.652302,0.801611,0.761971,0.16095,0.866895,0.0190599,0.726211,0.702695,0.787535,0.619779,0.752635,0.971597,0.460718,0.237978,0.883163,0.040306,0.914682,0.89837,0.965285,0.652848,0.76915,0.615457,0.627199,0.720982,0.565691,0.0202593,0.579669,0.410142,0.684703,0.811217,0.888249,0.876736,0.543888,0.937418,0.928841,0.0113767,0.0201115,0.495429,0.861797,0.527866,0.896952,0.711959
-1.0,0.559985,0.652894,0.579512,0.570597,0.82464,0.415375,0.778146,0.898417,0.658332,0.830542,0.519217,0.169732,0.813991,0.015933,0.729622,0.818362,0.755382,0.544137,0.744781,0.972717,0.46273,0.243206,0.884478,0.0380056,0.816295,0.903008,0.947058,0.62717,0.78236,0.629357,0.560967,0.763194,0.279791,0.0602061,0.599947,0.204202,0.599959,0.824878,0.831548,0.829549,0.622582,0.934261,0.934095,0.0123933,0.0172487,0.517124,0.854119,0.60185,0.937407,0.757537
-1.0,0.527115,0.661394,0.325716,0.547266,0.838417,0.586295,0.75791,0.88618,0.609468,0.873476,0.751156,0.248123,0.870789,0.0258584,0.740984,0.727304,0.75272,0.62981,0.760481,0.97229,0.536388,0.287679,0.874741,0.0351196,0.922639,0.905223,0.948576,0.698485,0.793675,0.632465,0.651344,0.764175,0.625167,0.0320836,0.596067,0.569185,0.638999,0.818618,0.876997,0.83688,0.50842,0.920815,0.924853,0.0119206,0.0200289,0.507977,0.864219,0.615181,0.887576,0.669818
-1.0,0.570761,0.508641,0.573914,0.48029,0.832666,0.447459,0.790726,0.83793,0.669161,0.900324,0.716071,0.210339,0.838174,0.0185564,0.762772,0.757028,0.785651,0.668645,0.721564,0.971946,0.442634,0.278117,0.870314,0.0381236,0.914382,0.915551,0.954494,0.557057,0.784163,0.630791,0.712301,0.701818,0.587128,0.0114394,0.59017,0.382245,0.663009,0.826817,0.859387,0.873076,0.506123,0.916781,0.940723,0.00907073,0.0182402,0.508009,0.869044,0.630115,0.897958,0.799813
-1.0,0.459596,0.544757,0.425935,0.617539,0.816808,0.410418,0.725606,0.79625,0.612332,0.844117,0.739176,0.219197,0.882982,0.0229968,0.725428,0.724052,0.756874,0.595373,0.735708,0.972285,0.490429,0.271596,0.880959,0.0284357,0.909997,0.928329,0.948866,0.611824,0.757532,0.622494,0.70327,0.674745,0.615927,0.0291742,0.558016,0.410936,0.606646,0.770721,0.888168,0.862126,0.489504,0.920851,0.931521,0.0119087,0.0187873,0.46276,0.873101,0.56469,0.872415,0.716779
-1.0,0.531371,0.624954,0.499095,0.601878,0.824094,0.53763,0.769808,0.792474,0.660286,0.827743,0.739872,0.276548,0.871288,0.0259134,0.731503,0.744552,0.735437,0.575515,0.743074,0.975463,0.549944,0.297547,0.881888,0.0349767,0.907869,0.88977,0.936704,0.69747,0.790002,0.601915,0.828263,0.740418,0.55589,0.0218318,0.578069,0.405028,0.639906,0.839589,0.85856,0.88144,0.475014,0.936048,0.909328,0.0115838,0.0183607,0.492724,0.862933,0.577532,0.927272,0.817049
-1.0,0.551589,0.627292,0.606517,0.587378,0.791837,0.455925,0.783109,0.889045,0.602303,0.850099,0.748456,0.243986,0.865804,0.0386386,0.746712,0.738638,0.76167,0.637007,0.752775,0.97489,0.495922,0.273281,0.882317,0.0295024,0.904867,0.890591,0.947544,0.562262,0.792648,0.655576,0.780559,0.649068,0.60777,0.0282087,0.562515,0.429598,0.649415,0.776048,0.869815,0.853582,0.489268,0.916926,0.924901,0.014379,0.0192736,0.506885,0.849089,0.595523,0.882618,0.761673
-1.0,0.570554,0.532179,0.483274,0.607131,0.842401,0.544088,0.79446,0.825958,0.695344,0.825809,0.746768,0.243682,0.854086,0.0201841,0.735113,0.729639,0.758532,0.566835,0.762237,0.973512,0.462982,0.267938,0.890482,0.0277471,0.914378,0.910369,0.953466,0.639962,0.708241,0.660281,0.758687,0.745558,0.62164,0.038514,0.624682,0.515458,0.672962,0.787063,0.894355,0.85645,0.545105,0.918832,0.93223,0.0130198,0.0206543,0.503619,0.886743,0.631278,0.912706,0.707702
-1.0,0.507287,0.554756,0.467644,0.591251,0.827831,0.45795,0.745623,0.919811,0.614884,0.872755,0.68665,0.260273,0.861105,0.0277393,0.733172,0.704247,0.781778,0.616598,0.746553,0.974836,0.509846,0.326436,0.888114,0.0319712,0.910653,0.916003,0.94569,0.601461,0.774237,0.623383,0.585297,0.739101,0.647699,0.0263087,0.580109,0.438696,0.634326,0.817048,0.885264,0.885032,0.444768,0.930598,0.931498,0.0116579,0.0177928,0.491079,0.907172,0.620927,0.84992,0.678536
-1.0,0.35579,0.748555,0.300753,0.575622,0.837713,0.551727,0.741615,0.757182,0.633839,0.852049,0.753271,0.298419,0.903023,0.0319916,0.758072,0.777368,0.750665,0.600487,0.791115,0.976116,0.471583,0.336832,0.871289,0.0426541,0.893433,0.918943,0.961069,0.683683,0.760785,0.693895,0.679391,0.715177,0.593955,0.0528879,0.621792,0.604724,0.680774,0.824726,0.882702,0.87294,0.52409,0.917333,0.940894,0.00420491,0.0194359,0.509878,0.88111,0.581306,0.936923,0.727154
-1.0,0.613261,0.561635,0.637815,0.556857,0.839551,0.548668,0.804013,0.87376,0.701423,0.867996,0.716995,0.178628,0.861117,0.0203897,0.754918,0.693565,0.73895,0.667832,0.787304,0.969301,0.459864,0.271678,0.875563,0.0383323,0.929085,0.899995,0.961369,0.606447,0.767274,0.646498,0.825072,0.768779,0.654517,0.021399,0.58566,0.402907,0.6773,0.821963,0.901788,0.880034,0.591323,0.926447,0.947251,0.0118981,0.0181396,0.542138,0.858195,0.646287,0.857896,0.736895
-1.0,0.602071,0.519102,0.606233,0.580372,0.820162,0.550913,0.775838,0.833062,0.654847,0.863431,0.700518,0.223532,0.863372,0.0304296,0.714645,0.691044,0.745287,0.651784,0.750019,0.973039,0.490343,0.328287,0.871153,0.0346186,0.921867,0.91145,0.930419,0.694868,0.743221,0.670588,0.76709,0.724539,0.632381,0.0217046,0.602556,0.458636,0.636713,0.810561,0.90618,0.880962,0.564565,0.927563,0.925864,0.0142833,0.0191911,0.51691,0.858186,0.59331,0.887487,0.648591
-1.0,0.536831,0.507486,0.447036,0.53392,0.83555,0.49685,0.767243,0.827459,0.643593,0.859252,0.717818,0.276483,0.868101,0.0232916,0.727974,0.699175,0.736254,0.637977,0.7547,0.975314,0.417128,0.282651,0.890085,0.0312771,0.898669,0.923884,0.950897,0.610126,0.757536,0.684866,0.700935,0.666693,0.58528,0.0231709,0.546408,0.533889,0.651553,0.821078,0.872039,0.871156,0.523353,0.940155,0.931191,0.0104613,0.0187404,0.51579,0.873923,0.583669,0.861938,0.720007
-1.0,0.699182,0.435148,0.611864,0.582839,0.838392,0.529276,0.732098,0.87703,0.688429,0.861072,0.731597,0.238246,0.893666,0.0212785,0.745888,0.718576,0.785923,0.569189,0.773908,0.975027,0.495671,0.246073,0.877384,0.0279452,0.894449,0.919488,0.941128,0.70018,0.78695,0.624938,0.680869,0.774598,0.667709,0.0388257,0.656911,0.367075,0.657705,0.833163,0.902144,0.859081,0.631759,0.933766,0.925513,0.0131359,0.0181069,0.522399,0.868735,0.643207,0.879342,0.723973
