class,cg03068376,cg06385324,cg27413732,cg26864230,cg19212550,cg20122548,cg14913676,cg05241830,cg16082606,cg09029902,cg17492891,cg08957018,cg01454528,cg14210817,cg04656009,cg09545123,cg27471901,cg09551996,cg00656478,cg01328621,cg25742745,cg00589181,cg20446404,cg06128509,cg02379079,cg03606020,cg07195224,cg17183362,cg07563765,cg02301292,cg26817972,cg13380204,cg15768901,cg08042322,cg24046411,cg05634428,cg17868994,cg03761979,cg08327690,cg06475503,cg06024135,cg10646633,cg22867629,cg06881421,cg01406536,cg02989768,cg02361702,cg24343720,cg03235119,cg09007236,cg09910856,cg13272159,cg15719025,cg20958098,cg11036962,cg10178628,cg00830526,cg04181864,cg00567536,cg23479892,cg19483011,cg24659854,cg15209921,cg01117788,cg07093324,cg05835416,cg00128877,cg03799378,cg15004938,cg18835596
1.0,0.0424871,0.06936,0.107161,0.0757337,0.80345,0.0366033,0.040014,0.835443,0.0455149,0.303546,0.038557,0.0382472,0.0659987,0.399242,0.756299,0.0784259,0.191525,0.0730054,0.85785,0.772837,0.0784644,0.845789,0.336865,0.0645521,0.551411,0.444207,0.548955,0.0815897,0.918481,0.774972,0.881678,0.419445,0.203523,0.773466,0.0421843,0.568912,0.0590626,0.025176,0.067309,0.940495,0.040131,0.0209078,0.85282,0.61351,0.0284235,0.0227024,0.783588,0.628872,0.0470749,0.10304,0.847521,0.0412774,0.0785561,0.788248,0.845869,0.538193,0.0356155,0.952728,0.0249211,0.024698,0.836782,0.0922399,0.893482,0.969115,0.229346,0.658609,0.0840702,0.86502,0.753665,0.8511
1.0,0.0792511,0.0994777,0.107307,0.0584382,0.689865,0.030681,0.0475793,0.906039,0.0511543,0.387218,0.0263619,0.0340509,0.0727461,0.515119,0.816107,0.0967767,0.245504,0.0891332,0.897154,0.851533,0.122204,0.900352,0.478716,0.0650641,0.599634,0.581326,0.578904,0.126838,0.786239,0.868013,0.912481,0.430701,0.298546,0.574745,0.0469826,0.609807,0.066028,0.0294627,0.159121,0.948251,0.0370624,0.0223918,0.797796,0.789429,0.0370462,0.0231594,0.905131,0.761615,0.0236649,0.204492,0.885252,0.0618667,0.0773325,0.846169,0.923986,0.406297,0.0482131,0.954918,0.0306325,0.0259582,0.909852,0.0897093,0.87522,0.966612,0.362892,0.537822,0.0965496,0.909165,0.892299,0.750369
1.0,0.0449356,0.058558,0.0724561,0.0559444,0.781121,0.0355617,0.0572044,0.844054,0.0659823,0.387378,0.0322132,0.0311229,0.0595003,0.480901,0.692043,0.0984173,0.213335,0.080388,0.842658,0.823179,0.0986256,0.905443,0.356906,0.052901,0.563647,0.462928,0.426429,0.0620556,0.968891,0.755028,0.886208,0.526163,0.131012,0.555703,0.0378546,0.539271,0.0385715,0.0297093,0.0240609,0.951383,0.0593094,0.030536,0.818698,0.649889,0.0380266,0.0251408,0.783951,0.684093,0.0799618,0.0442855,0.871759,0.0420854,0.123412,0.858677,0.868879,0.523684,0.0375524,0.947638,0.0211967,0.0182874,0.868101,0.122041,0.886075,0.964309,0.154627,0.571802,0.0969979,0.867166,0.776303,0.819555
1.0,0.0333298,0.035396,0.0565852,0.0428858,0.717989,0.0306579,0.0470736,0.826147,0.0447011,0.283168,0.0311982,0.0379263,0.0580456,0.485456,0.593074,0.0577184,0.179308,0.0533062,0.812713,0.808738,0.0824934,0.853661,0.328293,0.0383182,0.553923,0.402564,0.404185,0.0594139,0.972524,0.768457,0.88652,0.477889,0.314788,0.491153,0.0329897,0.400616,0.044335,0.0215902,0.0395735,0.941836,0.0363293,0.0252254,0.740813,0.654805,0.0420358,0.0230482,0.773277,0.641212,0.0364219,0.045545,0.871959,0.0391529,0.058067,0.857083,0.876694,0.472168,0.0348713,0.958017,0.0172514,0.014984,0.858886,0.078266,0.869912,0.970153,0.166997,0.581455,0.0832066,0.893579,0.801302,0.871864
1.0,0.0508805,0.0740205,0.0899087,0.060293,0.56906,0.0276249,0.0472274,0.873743,0.0542567,0.351436,0.0222186,0.0259627,0.0840635,0.532084,0.717779,0.0679468,0.183079,0.0831293,0.895019,0.808318,0.106729,0.877515,0.362998,0.0446605,0.577153,0.421594,0.459636,0.10243,0.959683,0.784215,0.885773,0.418608,0.186633,0.503701,0.0526239,0.571818,0.0362716,0.0222054,0.0341971,0.952122,0.0365112,0.0317385,0.806282,0.670788,0.0307617,0.0266489,0.853669,0.681351,0.0300915,0.0891673,0.898836,0.0894673,0.0840041,0.825443,0.897683,0.467192,0.0360278,0.946181,0.0171571,0.0225012,0.831177,0.0833172,0.911777,0.964265,0.214299,0.539718,0.0625946,0.873231,0.797593,0.897508
1.0,0.0414013,0.0424296,0.0573633,0.0462729,0.844291,0.0184429,0.0464609,0.854746,0.0483087,0.326848,0.0143979,0.0166406,0.0653177,0.633058,0.721328,0.0530871,0.229193,0.0670454,0.869536,0.81564,0.156285,0.862408,0.392906,0.0457492,0.614864,0.539286,0.616308,0.0661783,0.94201,0.752581,0.891327,0.562701,0.119726,0.574601,0.0358554,0.62853,0.0404248,0.0202712,0.13015,0.939094,0.0298887,0.0168278,0.843474,0.691565,0.0208419,0.0278231,0.764856,0.696271,0.0207265,0.078444,0.879137,0.0689415,0.081194,0.84595,0.837388,0.578061,0.0288965,0.955071,0.0202252,0.0182874,0.783026,0.0891291,0.882565,0.971882,0.458325,0.616859,0.0497657,0.901975,0.82848,0.837253
1.0,0.0678048,0.0224169,0.0537969,0.285409,0.781245,0.0191088,0.0412207,0.796854,0.0387463,0.127956,0.0217867,0.0155929,0.0507823,0.589919,0.722422,0.021512,0.213962,0.0490093,0.706635,0.871224,0.0562512,0.880955,0.33215,0.0279673,0.655497,0.54002,0.279694,0.0497728,0.981952,0.661409,0.850772,0.248194,0.0291841,0.804957,0.036067,0.784781,0.0608388,0.0164613,0.133576,0.781312,0.0334392,0.0152117,0.748926,0.466545,0.0728705,0.0196738,0.793102,0.595188,0.0199686,0.032229,0.874785,0.0403585,0.0598404,0.836255,0.91674,0.502821,0.0220115,0.966259,0.0177519,0.0170997,0.882388,0.0842153,0.875386,0.97866,0.508522,0.564453,0.0400076,0.899219,0.811818,0.885809
1.0,0.138025,0.149951,0.131059,0.173505,0.582388,0.0265362,0.037701,0.868252,0.0430484,0.557738,0.0292015,0.0316583,0.053315,0.762578,0.780562,0.087271,0.204586,0.082977,0.906023,0.832067,0.128492,0.908851,0.372028,0.0546993,0.710869,0.623912,0.795099,0.109857,0.798646,0.799171,0.889908,0.586992,0.225056,0.368881,0.0718827,0.643041,0.0361954,0.0320679,0.0647513,0.949312,0.0294104,0.0295642,0.803627,0.826385,0.0248372,0.0237732,0.94344,0.783026,0.072175,0.210073,0.923252,0.0601436,0.0802002,0.848979,0.926412,0.541788,0.0474681,0.961497,0.0184717,0.0144514,0.870454,0.0905728,0.909217,0.968023,0.461011,0.64456,0.080293,0.924774,0.877027,0.914442
1.0,0.0383398,0.0403866,0.0611947,0.0235096,0.789076,0.0395013,0.0295805,0.895303,0.0303431,0.308931,0.0378497,0.0473338,0.0357957,0.54488,0.801189,0.0668769,0.294743,0.0457409,0.909064,0.876391,0.0503277,0.89612,0.401403,0.051983,0.634153,0.551098,0.552159,0.068314,0.972574,0.856461,0.903256,0.5068,0.0861352,0.434615,0.0347948,0.635807,0.0637021,0.0397993,0.015703,0.912054,0.02903,0.0133997,0.823064,0.74342,0.0298835,0.0202276,0.858788,0.719382,0.0238325,0.0276696,0.904082,0.0294958,0.0902795,0.872267,0.873381,0.634979,0.0338158,0.968443,0.0230409,0.0144715,0.915287,0.139177,0.907596,0.970709,0.170487,0.569336,0.0699174,0.89817,0.851968,0.907631
1.0,0.0360588,0.110554,0.0653451,0.0350269,0.76556,0.0358496,0.0616903,0.874352,0.048104,0.345011,0.0420409,0.0359479,0.0557086,0.542035,0.649814,0.0719161,0.206186,0.0692602,0.878616,0.784672,0.0780027,0.887862,0.381379,0.044764,0.583742,0.403392,0.462686,0.102645,0.966754,0.741335,0.885008,0.53171,0.284399,0.64585,0.0455727,0.647248,0.0597857,0.0242162,0.0196936,0.945536,0.0372034,0.0226846,0.788963,0.660849,0.0345323,0.0296564,0.786605,0.642715,0.0583224,0.0494548,0.885008,0.0414771,0.0892021,0.842446,0.871827,0.530662,0.0347843,0.95801,0.0182824,0.0166493,0.883877,0.0727517,0.873975,0.963592,0.137933,0.582772,0.0966384,0.853615,0.80721,0.846486
1.0,0.0532195,0.0524189,0.0614784,0.0554063,0.744624,0.0489864,0.0604685,0.77832,0.0582594,0.141936,0.0394144,0.0337471,0.0672421,0.540237,0.621843,0.0644451,0.205769,0.0936013,0.854038,0.796111,0.135419,0.875754,0.399496,0.0599621,0.494601,0.397656,0.393459,0.0928163,0.969935,0.771099,0.847045,0.294565,0.263748,0.674055,0.047288,0.57984,0.0423306,0.0297764,0.0248404,0.933173,0.0514242,0.0300563,0.793124,0.652251,0.0391308,0.0342554,0.766647,0.577396,0.0421788,0.0432329,0.89827,0.0504039,0.0914108,0.844372,0.84101,0.49171,0.0423824,0.939693,0.027941,0.0278714,0.815161,0.0965814,0.856595,0.958786,0.12377,0.452165,0.0882798,0.823152,0.796866,0.782616
1.0,0.0488242,0.0567449,0.0645792,0.0437537,0.802147,0.0189807,0.0426868,0.869398,0.0422005,0.405011,0.0144935,0.0165342,0.0635335,0.609523,0.726035,0.0200913,0.204625,0.0592172,0.873168,0.842398,0.084255,0.880491,0.356569,0.0387892,0.634613,0.46614,0.543421,0.0762535,0.955345,0.790774,0.85371,0.622219,0.127546,0.490816,0.0392251,0.677052,0.0293797,0.0200678,0.313354,0.940435,0.0216946,0.017849,0.787703,0.699832,0.0195962,0.0211253,0.803088,0.665062,0.0193861,0.0759598,0.899362,0.0516472,0.0789008,0.858398,0.855735,0.525541,0.0366908,0.966247,0.0156244,0.0130029,0.876599,0.120158,0.859984,0.976843,0.167893,0.595772,0.0442257,0.896254,0.844317,0.846176
1.0,0.0409276,0.0820765,0.0909156,0.0512476,0.678759,0.031432,0.0584227,0.834313,0.0510056,0.31867,0.0443789,0.041355,0.064167,0.527379,0.679871,0.0654541,0.157226,0.0889704,0.872263,0.822854,0.113126,0.873793,0.353287,0.0554436,0.565536,0.419101,0.510977,0.0885764,0.919534,0.776812,0.834087,0.363035,0.226176,0.679762,0.0543962,0.603119,0.0387549,0.0290062,0.0339439,0.943054,0.0484217,0.0253926,0.786916,0.646164,0.0303053,0.0329866,0.800664,0.693574,0.0195931,0.0750892,0.875382,0.0574027,0.112789,0.859648,0.849655,0.511435,0.0247151,0.939759,0.0192509,0.0245368,0.887165,0.0754531,0.870593,0.967167,0.261298,0.563844,0.0834959,0.925085,0.814123,0.858827
1.0,0.0707061,0.0822325,0.0887101,0.0545458,0.769183,0.0422528,0.0561568,0.807804,0.069253,0.406251,0.0384504,0.0391517,0.0945248,0.652647,0.713217,0.0803032,0.280863,0.103424,0.870968,0.816087,0.136758,0.837128,0.38196,0.0849553,0.573712,0.396437,0.530596,0.102005,0.959879,0.777617,0.87903,0.482448,0.169798,0.583206,0.0587218,0.538953,0.0692362,0.0279598,0.0745618,0.928767,0.0560953,0.0327758,0.835093,0.665027,0.0380683,0.0386263,0.756377,0.643958,0.0608,0.067152,0.889356,0.0596905,0.100277,0.866288,0.856298,0.541475,0.0387835,0.941875,0.0280368,0.030085,0.842337,0.109308,0.88171,0.957548,0.247188,0.495145,0.0903821,0.848064,0.796331,0.844463
1.0,0.0706233,0.0547683,0.0677139,0.0921642,0.663997,0.0305197,0.0437637,0.866981,0.0509569,0.335109,0.0258355,0.0365704,0.0568631,0.519594,0.788089,0.0664971,0.224944,0.0995729,0.898643,0.828151,0.151412,0.875755,0.408137,0.0597946,0.617086,0.472135,0.489274,0.0983202,0.975962,0.800632,0.902271,0.487128,0.282112,0.594533,0.0503083,0.675876,0.0383108,0.0279713,0.0285522,0.934585,0.0428032,0.0230928,0.837372,0.698014,0.0393076,0.026794,0.796918,0.677376,0.0199265,0.0520633,0.912507,0.0550056,0.137374,0.868255,0.874758,0.529661,0.0288578,0.953767,0.0225873,0.0214906,0.851141,0.221005,0.895067,0.969477,0.449332,0.531787,0.0774201,0.915022,0.799999,0.858105
1.0,0.0495522,0.0898541,0.0721211,0.0602382,0.770501,0.0343108,0.0412695,0.817765,0.0442593,0.384547,0.0407502,0.0444614,0.0637864,0.599301,0.669446,0.069682,0.154275,0.0818217,0.857038,0.789741,0.110819,0.853952,0.324904,0.0673224,0.545829,0.457152,0.515686,0.0901011,0.970763,0.754004,0.862156,0.533879,0.238394,0.427753,0.045304,0.620228,0.0909598,0.0318323,0.148242,0.951871,0.0425545,0.0206445,0.819895,0.619225,0.0406337,0.022227,0.851409,0.69841,0.0174984,0.0779037,0.860207,0.0444633,0.0859151,0.848991,0.852548,0.5248,0.0487271,0.953735,0.0253769,0.02172,0.841413,0.154212,0.881636,0.96944,0.264129,0.557865,0.0908722,0.901919,0.76384,0.864285
1.0,0.0323497,0.0511999,0.05612,0.0305635,0.805628,0.0233547,0.0387999,0.848415,0.048197,0.298255,0.0247441,0.0240513,0.0517848,0.533475,0.552515,0.0536422,0.216135,0.0505789,0.806085,0.845534,0.070889,0.79323,0.266879,0.0375125,0.516414,0.407705,0.398086,0.0597767,0.975113,0.749182,0.888242,0.4599,0.23124,0.564383,0.0420028,0.608087,0.0387321,0.022007,0.0266841,0.938847,0.0267031,0.024133,0.807348,0.638583,0.0328136,0.0257485,0.797207,0.582563,0.0424075,0.0352321,0.871791,0.0433663,0.0542715,0.801951,0.867873,0.416451,0.0300049,0.943293,0.0218874,0.0288584,0.854678,0.0947338,0.880714,0.972484,0.119349,0.623761,0.060313,0.888026,0.753701,0.844061
1.0,0.0632604,0.12186,0.0939233,0.0894409,0.737125,0.0410645,0.0387912,0.855401,0.0497852,0.451814,0.0250677,0.0355791,0.0637924,0.702514,0.73783,0.0823224,0.233422,0.0793203,0.88614,0.829539,0.10095,0.881452,0.408753,0.0617414,0.700498,0.524904,0.601352,0.134029,0.926589,0.823143,0.913062,0.600882,0.367874,0.395983,0.0561095,0.663607,0.0630464,0.0304936,0.0712563,0.940594,0.0374372,0.0193136,0.860138,0.739817,0.0487624,0.0250938,0.883784,0.729437,0.0216852,0.100269,0.893485,0.0741002,0.0852408,0.880133,0.908139,0.592754,0.0514126,0.940836,0.0246498,0.0262107,0.886784,0.132047,0.924309,0.971813,0.318117,0.536155,0.0982897,0.891837,0.859232,0.853824
1.0,0.0528242,0.0857358,0.0983637,0.053327,0.783221,0.0267214,0.0416545,0.849411,0.0529152,0.390591,0.0329998,0.0325808,0.0605461,0.635741,0.720317,0.0819758,0.183292,0.0759074,0.86786,0.856065,0.0775885,0.864456,0.386521,0.0549788,0.633864,0.550555,0.62644,0.0919283,0.94994,0.758182,0.903449,0.645205,0.302685,0.419004,0.0441745,0.694167,0.0630667,0.0230981,0.0815571,0.938501,0.0328177,0.0229845,0.834561,0.69005,0.0451489,0.0272411,0.852536,0.738336,0.0185609,0.0916103,0.873177,0.0489049,0.0639635,0.883734,0.900754,0.547297,0.0367143,0.970701,0.0224113,0.0259596,0.825036,0.140472,0.895992,0.962326,0.250693,0.569561,0.0738462,0.881041,0.826969,0.850573
1.0,0.111245,0.149669,0.0988901,0.102959,0.607412,0.0339138,0.0426927,0.865049,0.0410898,0.579554,0.0340571,0.0372878,0.0584577,0.858712,0.81336,0.114928,0.2961,0.0814693,0.871464,0.839378,0.114784,0.937566,0.393693,0.0574584,0.63903,0.506171,0.687186,0.11222,0.823373,0.802359,0.861274,0.584831,0.194402,0.299204,0.0609379,0.55874,0.038764,0.0377681,0.0324349,0.953134,0.0319021,0.0271675,0.832196,0.801389,0.026759,0.0224156,0.914469,0.73475,0.0501007,0.143334,0.933151,0.0731304,0.0767915,0.860684,0.924502,0.571982,0.048258,0.94717,0.0196269,0.0184214,0.893243,0.126995,0.879756,0.962067,0.393259,0.547401,0.103167,0.913858,0.840199,0.910896
1.0,0.0319049,0.0689446,0.0654498,0.0223366,0.763157,0.0300662,0.035521,0.836153,0.0469271,0.433687,0.0282339,0.0255544,0.0373591,0.6504,0.679192,0.0440809,0.164155,0.0618053,0.870418,0.784036,0.0890031,0.857343,0.319295,0.0453239,0.564891,0.504472,0.44628,0.0862811,0.973938,0.772767,0.883994,0.617173,0.183753,0.410746,0.0230666,0.62111,0.0473305,0.0236381,0.106807,0.945074,0.0256355,0.0142545,0.774982,0.69354,0.0405878,0.0241864,0.802061,0.69711,0.0387518,0.0519473,0.871945,0.0469882,0.0686296,0.843286,0.858736,0.535867,0.0305405,0.956044,0.0193982,0.0128459,0.833887,0.134786,0.896592,0.971534,0.272477,0.572092,0.0719653,0.890986,0.802163,0.84339
1.0,0.100603,0.0982079,0.0682378,0.0727805,0.669234,0.0471708,0.0605238,0.869486,0.0710271,0.45873,0.0349318,0.0244374,0.0736552,0.630445,0.759435,0.0750349,0.255271,0.0954074,0.898587,0.832899,0.146051,0.89944,0.395988,0.0577634,0.653664,0.499254,0.593439,0.100887,0.961654,0.81337,0.878726,0.547607,0.174207,0.420101,0.0468413,0.700914,0.0504474,0.0295545,0.169438,0.943829,0.0429263,0.0250282,0.848524,0.73694,0.0348883,0.0301197,0.857486,0.76406,0.0365516,0.0628628,0.898116,0.0582943,0.0838681,0.859591,0.901647,0.562586,0.0320894,0.965703,0.0228192,0.0269833,0.866378,0.0818443,0.889317,0.967034,0.264155,0.461658,0.0975726,0.906435,0.846995,0.882641
1.0,0.0488732,0.0460984,0.0698278,0.0337119,0.631711,0.0324958,0.0637671,0.851939,0.0540378,0.137191,0.0382602,0.0267545,0.0810659,0.439165,0.71337,0.0611165,0.23791,0.0618654,0.862409,0.826346,0.0890851,0.866048,0.310083,0.0601895,0.506335,0.414406,0.443393,0.082807,0.974594,0.78866,0.885497,0.156428,0.0863912,0.87096,0.041402,0.692981,0.0314926,0.025204,0.0196349,0.922468,0.0496087,0.0282912,0.820491,0.617937,0.0230489,0.0297909,0.816227,0.58977,0.0273974,0.0347307,0.870582,0.0490835,0.0947046,0.837899,0.857251,0.436305,0.0292234,0.953419,0.0219626,0.0247286,0.859997,0.0794857,0.881955,0.96515,0.115676,0.597857,0.0950683,0.886706,0.786979,0.874852
1.0,0.0349812,0.029405,0.0636615,0.0301045,0.798244,0.0271816,0.0376286,0.84945,0.0388207,0.240996,0.0170909,0.0178068,0.0726365,0.479064,0.6881,0.0361704,0.212292,0.0637452,0.865331,0.803831,0.0652566,0.867339,0.377531,0.0482934,0.571321,0.420295,0.459106,0.0647895,0.968623,0.765492,0.892466,0.34778,0.151059,0.838301,0.0361999,0.668803,0.0153579,0.0153144,0.0158981,0.948412,0.029201,0.0204122,0.780546,0.657322,0.0308143,0.0244354,0.762078,0.642762,0.015494,0.0395517,0.851878,0.0415387,0.0581553,0.812196,0.775111,0.457819,0.0237991,0.959808,0.0215357,0.0157595,0.808616,0.0726048,0.907559,0.974251,0.0977173,0.670755,0.055695,0.873725,0.737566,0.814983
