class,cg27413732,cg27627006,cg03068376,cg10150615,cg09545123,cg00949670,cg15004938,cg08042322,cg04656009,cg24061542,cg26996201,cg00656478,cg00589181,cg19212550,cg01517148,cg05835416,cg26864230,cg04181864,cg14913676,cg17492891,cg07093324,cg00957480,cg09716038,cg07512295,cg11826008,cg02706575,cg07195224,cg13380204,cg00113117,cg04445570,cg05419984,cg25986322,cg07563765,cg13017471,cg17098965,cg09812397,cg15719025,cg14337027,cg04312209,cg01353960,cg16989822,cg25983288,cg05241830,cg19446838,cg24343720,cg02379079,cg13888445,cg21034183,cg09551996,cg24046864
1.0,0.0486528,0.389461,0.0380931,0.0561734,0.0346429,0.0254258,0.77656,0.495802,0.652942,0.0340568,0.0362238,0.853383,0.829606,0.800266,0.773505,0.588112,0.0539266,0.963374,0.035123,0.0165034,0.38952,0.829163,0.915286,0.522817,0.703429,0.783247,0.393411,0.635096,0.785225,0.858355,0.0671467,0.796856,0.965402,0.840429,0.12585,0.648275,0.0530995,0.21685,0.341929,0.762333,0.891339,0.967337,0.837856,0.0483145,0.632506,0.546813,0.788393,0.484386,0.0560004,0.842899
1.0,0.0683219,0.427319,0.0282567,0.0758457,0.0775149,0.0404441,0.787645,0.591583,0.658752,0.0527746,0.0102876,0.873045,0.873621,0.797735,0.789963,0.600469,0.0426501,0.96041,0.0513943,0.039533,0.39438,0.803526,0.91408,0.57596,0.710221,0.759026,0.419874,0.486798,0.818889,0.854211,0.0689733,0.790369,0.974393,0.837057,0.315448,0.714038,0.0789624,0.259951,0.354347,0.806619,0.90901,0.961247,0.86082,0.0464583,0.678288,0.600169,0.745368,0.551379,0.052258,0.867553
1.0,0.0860335,0.35741,0.0522689,0.112709,0.0940938,0.0325523,0.842849,0.674418,0.730975,0.0555905,0.12109,0.884876,0.871256,0.753678,0.837432,0.603137,0.0572035,0.964451,0.044004,0.0360949,0.190959,0.781294,0.923285,0.64285,0.741138,0.79217,0.499801,0.463633,0.846249,0.884028,0.0727922,0.781889,0.93866,0.869689,0.325143,0.728002,0.0559229,0.392984,0.372877,0.804743,0.915236,0.958771,0.851943,0.123745,0.714146,0.60725,0.775917,0.549401,0.0676966,0.878436
1.0,0.0524082,0.210042,0.0331131,0.0713335,0.0570567,0.0334703,0.786258,0.860916,0.688798,0.0495402,0.0123814,0.862961,0.919681,0.853394,0.776891,0.712675,0.0178742,0.962372,0.0287514,0.0277366,0.171926,0.877654,0.9266,0.397588,0.72752,0.798984,0.447939,0.241596,0.796671,0.892264,0.0313112,0.879027,0.971902,0.896329,0.0788695,0.658667,0.0888088,0.734961,0.3352,0.780903,0.906285,0.963136,0.884464,0.0447794,0.60833,0.592616,0.843683,0.524038,0.0373385,0.925295
1.0,0.0639712,0.476685,0.0399938,0.0682099,0.0845115,0.0294499,0.817153,0.546539,0.841297,0.0561522,0.0530445,0.906281,0.900565,0.792598,0.874305,0.601579,0.0430263,0.956997,0.0508591,0.041101,0.345305,0.839442,0.899576,0.669779,0.782828,0.798695,0.551541,0.614711,0.862952,0.84763,0.0896516,0.778483,0.957793,0.855192,0.457219,0.762968,0.0943143,0.216612,0.408085,0.819527,0.903031,0.962984,0.848382,0.067961,0.752477,0.684432,0.855872,0.603859,0.0752473,0.895368
1.0,0.0621867,0.301351,0.0385876,0.0485444,0.0395102,0.0223295,0.783693,0.695729,0.664329,0.0394464,0.0161817,0.842189,0.856753,0.84998,0.758195,0.588464,0.0209895,0.954375,0.0369139,0.0187911,0.16408,0.799733,0.900748,0.521305,0.734059,0.768419,0.519628,0.539504,0.817822,0.865206,0.0707692,0.79491,0.971555,0.878485,0.248677,0.697337,0.0675536,0.324911,0.417284,0.804634,0.885118,0.973702,0.862354,0.0443078,0.640462,0.624084,0.780679,0.512729,0.0373321,0.871141
1.0,0.0927862,0.403731,0.051987,0.0816173,0.0900961,0.0334132,0.837716,0.488545,0.689412,0.0381089,0.0900279,0.888556,0.883216,0.717041,0.853591,0.568356,0.0770173,0.956982,0.0420511,0.041123,0.417869,0.840106,0.904217,0.572861,0.747077,0.825006,0.653676,0.642347,0.836702,0.86162,0.0707051,0.81386,0.903527,0.883117,0.46404,0.680552,0.0858949,0.258573,0.461013,0.868626,0.930436,0.951846,0.865486,0.0540136,0.71029,0.642362,0.836094,0.524386,0.0641064,0.88547
1.0,0.0550817,0.413033,0.044816,0.0371371,0.0337926,0.0207883,0.757304,0.526903,0.70052,0.0460335,0.0268599,0.882644,0.825084,0.753448,0.82859,0.65042,0.0501436,0.95537,0.0413486,0.0199349,0.185496,0.811029,0.89478,0.592166,0.728874,0.761191,0.533285,0.557046,0.755911,0.855215,0.0493861,0.754729,0.971712,0.843803,0.255946,0.64214,0.0868041,0.213752,0.449178,0.791611,0.893243,0.964551,0.867671,0.0704272,0.671612,0.571053,0.797583,0.496524,0.0688847,0.875559
1.0,0.070217,0.475757,0.117184,0.111484,0.0996331,0.0332253,0.859537,0.462764,0.821527,0.041901,0.10309,0.916032,0.911482,0.661163,0.831193,0.630449,0.0735939,0.948899,0.043017,0.0372441,0.394436,0.8616,0.941842,0.688749,0.762988,0.913614,0.70469,0.564855,0.900306,0.901242,0.0803335,0.906075,0.872103,0.888235,0.670887,0.751869,0.0974531,0.296579,0.493528,0.872075,0.908839,0.963562,0.895217,0.0544109,0.761948,0.672995,0.818862,0.554101,0.0859379,0.916631
1.0,0.0754961,0.469008,0.0499083,0.0964052,0.0743618,0.03167,0.849501,0.448477,0.776586,0.0392854,0.0773075,0.891237,0.863751,0.76746,0.789641,0.61354,0.0742331,0.953061,0.033905,0.0322306,0.2689,0.816661,0.949734,0.678785,0.737973,0.833645,0.549574,0.698152,0.835293,0.880879,0.088899,0.831773,0.952254,0.858517,0.290219,0.671954,0.0681508,0.156388,0.435055,0.822462,0.918244,0.961434,0.836774,0.0413661,0.734026,0.632724,0.820922,0.64688,0.0765745,0.855409
1.0,0.0580876,0.387471,0.0503866,0.0677261,0.0499133,0.0303991,0.776192,0.378239,0.702571,0.0486262,0.013259,0.852728,0.862996,0.677401,0.816772,0.49339,0.0507138,0.953626,0.0429169,0.0301146,0.440613,0.810441,0.902009,0.539548,0.664363,0.735582,0.481819,0.559789,0.797769,0.862879,0.0633036,0.8321,0.976796,0.834769,0.341122,0.663729,0.109375,0.196111,0.390365,0.791661,0.873625,0.956047,0.82808,0.0496512,0.69322,0.642055,0.789985,0.510086,0.0663215,0.85946
1.0,0.0752194,0.346578,0.0266565,0.052685,0.0681827,0.0296316,0.762094,0.4937,0.707141,0.0294474,0.0153046,0.854264,0.830295,0.765795,0.786755,0.628751,0.0685659,0.956232,0.0691371,0.0279163,0.402495,0.826478,0.931967,0.550117,0.629946,0.772042,0.487243,0.550572,0.808093,0.872605,0.0539367,0.821584,0.958114,0.871517,0.250207,0.590187,0.0694137,0.22309,0.406746,0.794052,0.905853,0.968205,0.841877,0.0413149,0.672179,0.560773,0.754678,0.476258,0.0435711,0.877908
1.0,0.063761,0.351794,0.0488148,0.0810889,0.0752507,0.0296617,0.787227,0.591643,0.756693,0.0552529,0.110048,0.886953,0.873077,0.775707,0.81769,0.616677,0.0593641,0.935323,0.0350236,0.0397272,0.20028,0.827999,0.914928,0.611598,0.72512,0.798829,0.488864,0.555436,0.826865,0.865943,0.0791088,0.844549,0.961814,0.882554,0.382218,0.70406,0.0838071,0.222317,0.508836,0.822989,0.926582,0.964341,0.861732,0.0468937,0.691004,0.630694,0.809601,0.535759,0.0756039,0.847549
1.0,0.096428,0.531494,0.0452625,0.0835532,0.0841831,0.0418237,0.854245,0.44081,0.842435,0.0446685,0.0722718,0.893458,0.913667,0.710894,0.825331,0.615487,0.0546261,0.950405,0.0498362,0.033232,0.303701,0.840751,0.914117,0.672233,0.823151,0.824993,0.611778,0.662679,0.87659,0.910071,0.118737,0.816268,0.925332,0.89101,0.403243,0.733039,0.0866398,0.165619,0.463399,0.824983,0.924604,0.958064,0.890639,0.0424918,0.729904,0.627534,0.840264,0.635301,0.0829838,0.870953
1.0,0.0681905,0.392294,0.0374269,0.075917,0.105499,0.0415906,0.760487,0.550644,0.697967,0.0507136,0.0247835,0.85461,0.913251,0.752186,0.802548,0.564759,0.0404769,0.955181,0.0623514,0.0445659,0.22799,0.811305,0.925932,0.558584,0.65358,0.796796,0.381136,0.47175,0.798823,0.883783,0.0747721,0.795174,0.961833,0.822304,0.287509,0.627574,0.0888189,0.294947,0.322452,0.805263,0.924345,0.959203,0.822318,0.0456344,0.654271,0.581538,0.72665,0.519669,0.0740658,0.862712
1.0,0.0733045,0.315277,0.0352253,0.0516245,0.0562809,0.0239641,0.796823,0.729082,0.678625,0.0426611,0.0435789,0.890301,0.84017,0.847795,0.80519,0.63712,0.0366508,0.9518,0.043893,0.0150213,0.23385,0.815792,0.906182,0.487751,0.681996,0.806013,0.516524,0.362295,0.825985,0.845275,0.0701321,0.838608,0.971123,0.850764,0.171851,0.629523,0.0207531,0.384515,0.352287,0.783454,0.899779,0.960381,0.858868,0.0538753,0.636203,0.527556,0.751712,0.498913,0.0563285,0.887963
1.0,0.107161,0.321387,0.0424871,0.0848762,0.0784259,0.0350118,0.753665,0.773466,0.756299,0.0373891,0.093369,0.85785,0.845789,0.80345,0.751353,0.658609,0.0757337,0.952728,0.040014,0.038557,0.229346,0.769361,0.937433,0.529469,0.66357,0.788247,0.548955,0.419445,0.801097,0.865423,0.0609873,0.788747,0.918481,0.832925,0.216205,0.559458,0.0785561,0.475449,0.265451,0.750131,0.907042,0.969989,0.835443,0.0383489,0.628872,0.551411,0.802346,0.587653,0.0730054,0.856135
1.0,0.107307,0.364599,0.0792511,0.0925291,0.0967767,0.0385148,0.892299,0.574745,0.816107,0.0389014,0.154809,0.897154,0.900352,0.689865,0.880531,0.537822,0.0584382,0.954918,0.0475793,0.0263619,0.362892,0.849708,0.958119,0.761371,0.693267,0.88723,0.578904,0.430701,0.907119,0.898895,0.0826037,0.894189,0.786239,0.860277,0.671876,0.733755,0.0773325,0.333242,0.532081,0.881204,0.92603,0.961234,0.906039,0.0729346,0.761615,0.599634,0.845207,0.563314,0.0891332,0.892208
1.0,0.0724561,0.422987,0.0449356,0.0643492,0.0984173,0.038852,0.776303,0.555703,0.692043,0.0497391,0.0118227,0.842658,0.905443,0.781121,0.799793,0.571802,0.0559444,0.947638,0.0572044,0.0322132,0.154627,0.811764,0.922561,0.525194,0.703486,0.786255,0.426429,0.526163,0.832856,0.839922,0.0651018,0.814563,0.968891,0.873672,0.386529,0.708708,0.123412,0.229135,0.324049,0.808905,0.912069,0.961828,0.844054,0.0629519,0.684093,0.563647,0.800234,0.566483,0.080388,0.878664
1.0,0.0565852,0.382955,0.0333298,0.0573459,0.0577184,0.0261805,0.801302,0.491153,0.593074,0.0389823,0.189522,0.812713,0.853661,0.717989,0.778307,0.581455,0.0428858,0.958017,0.0470736,0.0311982,0.166997,0.796562,0.921191,0.530123,0.701863,0.730781,0.404185,0.477889,0.759563,0.841618,0.0827268,0.789894,0.972524,0.829802,0.159587,0.612847,0.058067,0.2462,0.314118,0.744963,0.885995,0.964555,0.826147,0.0485679,0.641212,0.553923,0.75169,0.535408,0.0533062,0.858957
1.0,0.0899087,0.336684,0.0508805,0.0668465,0.0679468,0.0284438,0.797593,0.503701,0.717779,0.0573837,0.0832349,0.895019,0.877515,0.56906,0.839694,0.539718,0.060293,0.946181,0.0472274,0.0222186,0.214299,0.805507,0.940501,0.579932,0.75387,0.793348,0.459636,0.418608,0.869066,0.857967,0.0843183,0.818454,0.959683,0.897319,0.371409,0.674521,0.0840041,0.283845,0.38669,0.808875,0.902521,0.956511,0.873743,0.0447489,0.681351,0.577153,0.766246,0.495191,0.0831293,0.91759
1.0,0.0573633,0.394574,0.0414013,0.0404191,0.0530871,0.0216133,0.82848,0.574601,0.721328,0.0396388,0.0547358,0.869536,0.862408,0.844291,0.812159,0.616859,0.0462729,0.955071,0.0464609,0.0143979,0.458325,0.838185,0.921043,0.546573,0.734427,0.781423,0.616308,0.562701,0.815633,0.858437,0.10476,0.809429,0.94201,0.823017,0.252256,0.684789,0.081194,0.196495,0.46478,0.806738,0.888599,0.963918,0.854746,0.0503173,0.696271,0.614864,0.808856,0.513144,0.0670454,0.861638
1.0,0.0537969,0.168529,0.0678048,0.0343673,0.021512,0.026694,0.811818,0.804957,0.722422,0.0337913,0.0197442,0.706635,0.880955,0.781245,0.73509,0.564453,0.285409,0.966259,0.0412207,0.0217867,0.508522,0.678437,0.908198,0.514074,0.705291,0.808352,0.279694,0.248194,0.768889,0.824148,0.046992,0.863735,0.981952,0.897874,0.111241,0.784261,0.0598404,0.389515,0.277003,0.794216,0.852992,0.967007,0.796854,0.0321051,0.595188,0.655497,0.635735,0.366895,0.0490093,0.889296
1.0,0.131059,0.51899,0.138025,0.0692263,0.087271,0.0210118,0.877027,0.368881,0.780562,0.0432077,0.137281,0.906023,0.908851,0.582388,0.928794,0.64456,0.173505,0.961497,0.037701,0.0292015,0.461011,0.850641,0.928768,0.676436,0.826065,0.877481,0.795099,0.586992,0.928431,0.879264,0.0621799,0.895154,0.798646,0.877467,0.850505,0.673831,0.0802002,0.277295,0.598704,0.871429,0.925515,0.958359,0.868252,0.0476981,0.783026,0.710869,0.802488,0.543517,0.082977,0.897683
1.0,0.0611947,0.411864,0.0383398,0.0925977,0.0668769,0.031684,0.851968,0.434615,0.801189,0.0601565,0.0164396,0.909064,0.89612,0.789076,0.835065,0.569336,0.0235096,0.968443,0.0295805,0.0378497,0.170487,0.842651,0.935082,0.673329,0.761887,0.829947,0.552159,0.5068,0.818023,0.887516,0.0624075,0.898376,0.972574,0.904309,0.216458,0.772619,0.0902795,0.150356,0.480982,0.843631,0.926551,0.961265,0.895303,0.0592474,0.719382,0.634153,0.878908,0.55686,0.0457409,0.914422
1.0,0.0653451,0.340937,0.0360588,0.0885989,0.0719161,0.0327104,0.80721,0.64585,0.649814,0.055146,0.0256502,0.878616,0.887862,0.76556,0.782569,0.582772,0.0350269,0.95801,0.0616903,0.0420409,0.137933,0.792243,0.907976,0.575741,0.70405,0.756046,0.462686,0.53171,0.813739,0.85389,0.0816644,0.778285,0.966754,0.848194,0.266352,0.657532,0.0892021,0.412627,0.327162,0.784782,0.854275,0.958097,0.874352,0.0478566,0.642715,0.583742,0.781131,0.532467,0.0692602,0.882317
1.0,0.0614784,0.280244,0.0532195,0.0975875,0.0644451,0.0446116,0.796866,0.674055,0.621843,0.0688027,0.031689,0.854038,0.875754,0.744624,0.776933,0.452165,0.0554063,0.939693,0.0604685,0.0394144,0.12377,0.774832,0.912053,0.451401,0.670823,0.7097,0.393459,0.294565,0.762845,0.798636,0.0865869,0.761588,0.969935,0.799503,0.108607,0.610622,0.0914108,0.3217,0.220299,0.734755,0.918185,0.956634,0.77832,0.0755167,0.577396,0.494601,0.813041,0.504716,0.0936013,0.878151
1.0,0.0645792,0.355784,0.0488242,0.0589759,0.0200913,0.0268301,0.844317,0.490816,0.726035,0.0412503,0.0534361,0.873168,0.880491,0.802147,0.778001,0.595772,0.0437537,0.966247,0.0426868,0.0144935,0.167893,0.795658,0.909345,0.562073,0.778384,0.780541,0.543421,0.622219,0.807817,0.862951,0.0888606,0.791952,0.955345,0.865247,0.301188,0.677454,0.0789008,0.241478,0.45204,0.794742,0.900559,0.970709,0.869398,0.0467406,0.665062,0.634613,0.816045,0.576107,0.0592172,0.874255
1.0,0.0909156,0.331285,0.0409276,0.087251,0.0654541,0.0271288,0.814123,0.679762,0.679871,0.0612213,0.0986674,0.872263,0.873793,0.678759,0.846775,0.563844,0.0512476,0.939759,0.0584227,0.0443789,0.261298,0.853233,0.929796,0.524914,0.674895,0.754253,0.510977,0.363035,0.853541,0.879576,0.0767217,0.844943,0.919534,0.878477,0.39753,0.647571,0.112789,0.480206,0.394389,0.829997,0.902124,0.951803,0.834313,0.0563213,0.693574,0.565536,0.760923,0.523714,0.0889704,0.910224
1.0,0.0887101,0.285298,0.0707061,0.106255,0.0803032,0.0433109,0.796331,0.583206,0.713217,0.0759325,0.03119,0.870968,0.837128,0.769183,0.811908,0.495145,0.0545458,0.941875,0.0561568,0.0384504,0.247188,0.83563,0.939995,0.523179,0.680135,0.804138,0.530596,0.482448,0.837575,0.849315,0.0978247,0.836568,0.959879,0.882886,0.383355,0.713407,0.100277,0.240205,0.437753,0.825242,0.903429,0.952969,0.807804,0.0843252,0.643958,0.573712,0.790449,0.56535,0.103424,0.883568
1.0,0.0677139,0.429809,0.0706233,0.0803994,0.0664971,0.0305367,0.799999,0.594533,0.788089,0.0534222,0.0608811,0.898643,0.875755,0.663997,0.789083,0.531787,0.0921642,0.953767,0.0437637,0.0258355,0.449332,0.827116,0.930209,0.529355,0.733829,0.79193,0.489274,0.487128,0.805761,0.860779,0.0853227,0.856572,0.975962,0.85297,0.310696,0.619358,0.137374,0.257605,0.426374,0.798235,0.926323,0.963512,0.866981,0.0699789,0.677376,0.617086,0.842849,0.510319,0.0995729,0.901569
1.0,0.0721211,0.419808,0.0495522,0.0962736,0.069682,0.0317052,0.76384,0.427753,0.669446,0.0419118,0.0307589,0.857038,0.853952,0.770501,0.752892,0.557865,0.0602382,0.953735,0.0412695,0.0407502,0.264129,0.755882,0.928455,0.581187,0.714848,0.783666,0.515686,0.533879,0.7607,0.85201,0.105216,0.787456,0.970763,0.822482,0.362314,0.72543,0.0859151,0.243429,0.390657,0.793675,0.890145,0.966593,0.817765,0.0432234,0.69841,0.545829,0.765777,0.547094,0.0818217,0.859569
1.0,0.05612,0.284458,0.0323497,0.0599224,0.0536422,0.0266503,0.753701,0.564383,0.552515,0.0312682,0.0186526,0.806085,0.79323,0.805628,0.724822,0.623761,0.0305635,0.943293,0.0387999,0.0247441,0.119349,0.746075,0.919356,0.497146,0.658367,0.766463,0.398086,0.4599,0.752014,0.831194,0.0817645,0.744503,0.975113,0.836524,0.164906,0.623531,0.0542715,0.25881,0.255598,0.780877,0.890981,0.967518,0.848415,0.0309177,0.582563,0.516414,0.737876,0.512791,0.0505789,0.817579
1.0,0.0939233,0.457611,0.0632604,0.0953375,0.0823224,0.0331325,0.859232,0.395983,0.73783,0.041951,0.0572277,0.88614,0.881452,0.737125,0.867525,0.536155,0.0894409,0.940836,0.0387912,0.0250677,0.318117,0.84248,0.943674,0.636858,0.768603,0.855917,0.601352,0.600882,0.876264,0.882173,0.0680851,0.851716,0.926589,0.873527,0.59252,0.716126,0.0852408,0.298411,0.480459,0.8361,0.915943,0.959665,0.855401,0.0418292,0.729437,0.700498,0.832523,0.605886,0.0793203,0.890613
1.0,0.0983637,0.437001,0.0528242,0.0764581,0.0819758,0.0299592,0.826969,0.419004,0.720317,0.0493679,0.0234002,0.86786,0.864456,0.783221,0.813859,0.569561,0.053327,0.970701,0.0416545,0.0329998,0.250693,0.807609,0.93987,0.614635,0.735099,0.827255,0.62644,0.645205,0.80309,0.899122,0.0869614,0.844655,0.94994,0.884553,0.411483,0.715755,0.0639635,0.242524,0.469544,0.847938,0.903657,0.968443,0.849411,0.0409359,0.738336,0.633864,0.806515,0.562194,0.0759074,0.900636
