class,cg27413732,cg26864230,cg07804728,cg21946667,cg20716209,cg24046864,cg19212550,cg21051964,cg21948655,cg22407458,cg10462643,cg11693709,cg27349795,cg17492891,cg05415871,cg01338084,cg05835416,cg10678486,cg04500632,cg07676859,cg17590135,cg13590117,cg10150615,cg10334121,cg09545123,cg26996201,cg27009008,cg01248426,cg23099959,cg22641350,cg25141069,cg04704634,cg04875128,cg03068376,cg02061431,cg05714219,cg22052948,cg15004938,cg06804311,cg25986322,cg02825728,cg14862260,cg11354603,cg08957018,cg12624829,cg05634428,cg05241830,cg27627006,cg06475503,cg18764516,cg22867629,cg23843090,cg00656478,cg05070626,cg05419984,cg23018039,cg20488820,cg03760191,cg26154534,cg08185095,cg22209441,cg00949670,cg05212836,cg21375869,cg26333652,cg27138727,cg17208530,cg11851429,cg23668257,cg02515103,cg20416129,cg06359059,cg05482498,cg19998533,cg11969637,cg01517148,cg13956443,cg02255700,cg12559685,cg15094912,cg11826324,cg01970427,cg17371436,cg08327690,cg11691214,cg04992576,cg14640772,cg26916609,cg22850234,cg26614578,cg05497345,cg02558362,cg13969273,cg05886952,cg14992768,cg07010687,cg21492137,cg14046414,cg05549611,cg04475375
3.0,0.0988901,0.102959,0.894846,0.615921,0.0333721,0.894049,0.607412,0.93301,0.876487,0.28526,0.914275,0.845811,0.0272974,0.0340571,0.954493,0.0210891,0.547401,0.0511349,0.906577,0.127353,0.88117,0.925841,0.0796578,0.84515,0.114928,0.203242,0.0112563,0.682305,0.894906,0.944381,0.0230277,0.838793,0.0945636,0.111245,0.0557524,0.0364465,0.17514,0.840199,0.974015,0.859655,0.817297,0.887998,0.227229,0.0372878,0.0206914,0.55874,0.865049,0.519952,0.953134,0.0235425,0.832196,0.888585,0.871464,0.133857,0.0663836,0.943043,0.130432,0.768437,0.204071,0.365261,0.787145,0.0320868,0.0285933,0.294239,0.269261,0.045596,0.837616,0.0288321,0.0580453,0.0326728,0.85896,0.0258964,0.245907,0.644406,0.73462,0.929761,0.920596,0.0957482,0.729476,0.0442865,0.778046,0.914433,0.0326709,0.0324349,0.0607244,0.82863,0.124498,0.95706,0.103408,0.0581443,0.105283,0.428379,0.0269576,0.0158641,0.858465,0.787701,0.863073,0.855169,0.825898,0.119101
3.0,0.0654498,0.0223366,0.920822,0.772248,0.0260921,0.852218,0.763157,0.933814,0.857536,0.441992,0.868957,0.746409,0.0295658,0.0282339,0.948766,0.0152159,0.572092,0.0538174,0.897424,0.632571,0.9466,0.904522,0.0647507,0.908426,0.0440809,0.00755685,0.00812346,0.642161,0.883557,0.949245,0.0208315,0.826447,0.51795,0.0319049,0.0753346,0.0283428,0.528014,0.802163,0.972557,0.803553,0.833204,0.88082,0.696636,0.0255544,0.0208741,0.62111,0.836153,0.47687,0.945074,0.0217956,0.774982,0.854306,0.870418,0.0305663,0.0826638,0.940834,0.154074,0.913805,0.203767,0.362118,0.705625,0.0219862,0.029094,0.240397,0.667714,0.0366649,0.784463,0.0126119,0.0629114,0.063995,0.869661,0.021259,0.0871609,0.527108,0.678951,0.788351,0.910976,0.0984973,0.900057,0.027437,0.768752,0.89232,0.0224789,0.106807,0.0508768,0.846478,0.0930271,0.960387,0.0213888,0.0318616,0.0901821,0.368743,0.0244756,0.0102631,0.772718,0.769946,0.861812,0.84616,0.771544,0.110035
3.0,0.0682378,0.0727805,0.919543,0.700015,0.0367561,0.919618,0.669234,0.948653,0.893749,0.509031,0.868017,0.755205,0.0348641,0.0349318,0.950643,0.0269633,0.461658,0.0457633,0.908765,0.453279,0.951812,0.94836,0.0930327,0.902117,0.0750349,0.095604,0.0105805,0.725656,0.882148,0.939623,0.0234231,0.839908,0.373362,0.100603,0.0712916,0.0264356,0.445791,0.846995,0.977329,0.889893,0.808229,0.886065,0.545412,0.0244374,0.0259338,0.700914,0.869486,0.418114,0.943829,0.0307861,0.848524,0.879773,0.898587,0.0796844,0.100862,0.933114,0.147386,0.887522,0.213418,0.35784,0.731598,0.0291479,0.0461549,0.262975,0.600246,0.0442742,0.812997,0.0300329,0.0528397,0.0388791,0.914045,0.0234335,0.33546,0.628473,0.773653,0.857067,0.926745,0.0687499,0.811821,0.0340968,0.789905,0.929024,0.0282831,0.169438,0.0994952,0.866897,0.0982499,0.944258,0.0285556,0.0734428,0.143391,0.378563,0.0289716,0.0162818,0.834675,0.826636,0.869799,0.904376,0.78563,0.123618
3.0,0.0698278,0.0337119,0.926055,0.801624,0.0290461,0.889884,0.631711,0.956297,0.867918,0.335569,0.331917,0.722066,0.0301684,0.0382602,0.957375,0.0336939,0.597857,0.0553073,0.916764,0.678416,0.958919,0.964208,0.0893405,0.92071,0.0611165,0.0562786,0.00867927,0.60581,0.890416,0.95355,0.0225059,0.844009,0.510754,0.0488732,0.0682336,0.0439853,0.598171,0.786979,0.967696,0.830689,0.765695,0.881906,0.943882,0.0267545,0.0157005,0.692981,0.851939,0.212236,0.922468,0.0283849,0.820491,0.890601,0.862409,0.0577896,0.0455843,0.934199,0.099257,0.94561,0.174237,0.390808,0.675722,0.0256035,0.0397462,0.177915,0.692237,0.0407432,0.700346,0.0252126,0.0509254,0.0306145,0.879979,0.0147132,0.217097,0.514818,0.745738,0.825624,0.896747,0.0810041,0.919161,0.0386257,0.762082,0.927509,0.0348936,0.0196349,0.0814207,0.823875,0.106245,0.953103,0.0283796,0.071429,0.140929,0.592089,0.0229251,0.0125665,0.427662,0.827966,0.867141,0.863818,0.782945,0.0896858
3.0,0.0636615,0.0301045,0.902699,0.75177,0.0316011,0.842152,0.798244,0.940438,0.873451,0.435465,0.864524,0.678894,0.0305523,0.0170909,0.946502,0.0206495,0.670755,0.0249529,0.896732,0.575589,0.96617,0.941204,0.0386693,0.859646,0.0361704,0.0320411,0.0101329,0.642579,0.887153,0.956769,0.0152085,0.797195,0.408187,0.0349812,0.0724188,0.0301625,0.50224,0.737566,0.981509,0.709944,0.799668,0.868219,0.715272,0.0178068,0.040866,0.668803,0.84945,0.265084,0.948412,0.022672,0.780546,0.85356,0.865331,0.0444272,0.0496863,0.932655,0.143989,0.920038,0.145867,0.691949,0.709532,0.0234159,0.036197,0.158936,0.600982,0.0398545,0.821323,0.00925008,0.0341626,0.0253265,0.874174,0.0199842,0.158172,0.496125,0.64729,0.79916,0.899058,0.0575192,0.812973,0.0242931,0.778075,0.940232,0.0287956,0.0158981,0.0634054,0.85339,0.0754097,0.949744,0.0282595,0.0255839,0.121255,0.536146,0.0238551,0.0126373,0.772581,0.810156,0.870575,0.785427,0.819247,0.0822171
3.0,0.0566629,0.0194686,0.894738,0.79342,0.0394508,0.875019,0.722043,0.93813,0.840827,0.508396,0.858599,0.673709,0.0303456,0.0135526,0.96637,0.0245764,0.606046,0.0291512,0.912095,0.673993,0.959604,0.95388,0.0311878,0.890104,0.0437125,0.0229128,0.0104237,0.658615,0.873665,0.961899,0.0182863,0.778829,0.520161,0.0349375,0.0764109,0.026509,0.560437,0.760368,0.979406,0.829059,0.759135,0.894994,0.773446,0.020232,0.0392256,0.620551,0.857414,0.239434,0.948844,0.0273948,0.790911,0.873153,0.790961,0.0418065,0.0841474,0.942245,0.0907907,0.889952,0.157691,0.551513,0.627086,0.0254847,0.043735,0.19093,0.67114,0.0381559,0.736026,0.0116091,0.0308608,0.0212033,0.895512,0.0215415,0.135304,0.433385,0.697881,0.725956,0.87564,0.044598,0.891393,0.0255363,0.733169,0.916914,0.0245858,0.0515464,0.0607961,0.832307,0.0606685,0.933236,0.0287906,0.0360981,0.101439,0.450347,0.0226516,0.0149564,0.706662,0.72737,0.828138,0.804981,0.777063,0.0709184
3.0,0.0466081,0.117428,0.890747,0.751143,0.0446035,0.91647,0.708661,0.792076,0.853459,0.235984,0.888222,0.697462,0.0404839,0.0334611,0.948547,0.0249951,0.552773,0.0364784,0.928669,0.370294,0.829828,0.935917,0.0806447,0.82708,0.0933271,0.115637,0.018051,0.539656,0.871169,0.970246,0.021907,0.808983,0.0107942,0.0717562,0.0882932,0.033122,0.277261,0.827258,0.96964,0.918078,0.74661,0.85523,0.575472,0.0314145,0.0241545,0.63433,0.878187,0.416785,0.952313,0.0299075,0.805718,0.905893,0.848564,0.119701,0.0538539,0.933035,0.0486188,0.819018,0.223488,0.521393,0.761152,0.0320064,0.042174,0.294269,0.359825,0.0776518,0.748838,0.0355741,0.0431076,0.0172527,0.907265,0.0167648,0.235104,0.608133,0.693334,0.821409,0.929354,0.0643444,0.873805,0.0303734,0.707109,0.902265,0.0253418,0.104054,0.079447,0.859927,0.119263,0.915101,0.160669,0.0423822,0.120145,0.369403,0.0305574,0.0168506,0.730347,0.757045,0.855237,0.883587,0.7974,0.100328
3.0,0.0810702,0.045067,0.916106,0.752987,0.0261619,0.879779,0.740117,0.896762,0.894068,0.469309,0.880194,0.742575,0.0268601,0.0333003,0.957461,0.0247889,0.624591,0.0582917,0.911631,0.60859,0.950516,0.927014,0.0683135,0.853022,0.0513006,0.0566025,0.00883995,0.682785,0.896932,0.957285,0.0203452,0.821607,0.445122,0.0603399,0.0855524,0.0360621,0.524371,0.835571,0.982579,0.859705,0.837417,0.866687,0.687523,0.02822,0.0205436,0.574124,0.868958,0.470479,0.947116,0.0216589,0.806961,0.881029,0.873724,0.106712,0.0690484,0.941076,0.0939013,0.870947,0.226395,0.381681,0.798151,0.0356064,0.0327725,0.288888,0.644347,0.050503,0.820173,0.0103507,0.0518922,0.0254286,0.906595,0.0387877,0.107711,0.509433,0.753423,0.827608,0.929358,0.0673199,0.420793,0.0295841,0.799087,0.921603,0.0311524,0.0444948,0.0540278,0.855758,0.0751361,0.880121,0.0291183,0.0476305,0.106786,0.41136,0.0332423,0.0131691,0.824651,0.78684,0.875985,0.8465,0.80028,0.111324
3.0,0.07779,0.0682926,0.903595,0.645157,0.0310068,0.896492,0.678651,0.942923,0.862914,0.320055,0.903856,0.788077,0.0257134,0.0138301,0.952539,0.0212421,0.557776,0.0370843,0.925095,0.18227,0.887783,0.925969,0.0350922,0.862563,0.0778736,0.130302,0.00987048,0.703308,0.888923,0.955138,0.0174329,0.785417,0.113728,0.111027,0.0841568,0.0245794,0.174447,0.878528,0.977672,0.888658,0.82416,0.889463,0.322265,0.0123653,0.0224825,0.671019,0.876551,0.53287,0.947954,0.022376,0.909994,0.911709,0.879815,0.202817,0.059142,0.949307,0.0960765,0.800862,0.317646,0.302845,0.775807,0.0257622,0.0386007,0.332022,0.0971841,0.0431256,0.816145,0.0113559,0.051796,0.0219499,0.921627,0.0265174,0.192578,0.642076,0.730817,0.912942,0.933722,0.0671329,0.785095,0.0271059,0.813675,0.91854,0.0293889,0.110806,0.0616603,0.849979,0.0620949,0.954144,0.0227803,0.0284334,0.104497,0.446193,0.0277424,0.0167663,0.794524,0.809526,0.904814,0.8827,0.81463,0.0666537
3.0,0.0967586,0.0942517,0.90401,0.738424,0.0521337,0.836325,0.73492,0.917456,0.880808,0.514287,0.851464,0.670201,0.0560284,0.044847,0.924944,0.0378277,0.509996,0.0534177,0.880698,0.666856,0.908142,0.894411,0.110349,0.894926,0.0846457,0.0909073,0.0163163,0.645512,0.898105,0.93276,0.0321496,0.803005,0.525644,0.0663752,0.0911834,0.0550268,0.589087,0.781479,0.96935,0.795788,0.798375,0.865345,0.772312,0.0474915,0.0715142,0.602775,0.83628,0.395164,0.930354,0.0407717,0.824665,0.865324,0.817994,0.113636,0.101685,0.919741,0.191074,0.886202,0.128115,0.506825,0.705471,0.0426434,0.0536194,0.325787,0.707677,0.0777086,0.788882,0.0440702,0.0674782,0.0460728,0.848659,0.0321155,0.13936,0.528883,0.700137,0.755495,0.876241,0.101373,0.829251,0.0558328,0.703881,0.900542,0.0448889,0.260342,0.11271,0.83978,0.117361,0.942895,0.050728,0.096484,0.123551,0.396017,0.0427825,0.0281212,0.726386,0.768182,0.870908,0.806954,0.785422,0.168879
3.0,0.060928,0.0511273,0.918467,0.639848,0.0239485,0.888972,0.660153,0.947414,0.929215,0.250598,0.930399,0.761294,0.0281053,0.0201947,0.951355,0.0287359,0.493027,0.0358218,0.913975,0.124057,0.95098,0.926458,0.0674621,0.942974,0.0843596,0.0979915,0.0103037,0.668095,0.891456,0.962607,0.021775,0.797314,0.0546694,0.0637101,0.0545219,0.0308952,0.189981,0.882375,0.973288,0.891156,0.836267,0.889331,0.383386,0.0340864,0.0185942,0.665402,0.879948,0.434528,0.940893,0.0240675,0.842411,0.916414,0.950999,0.133977,0.0591508,0.947262,0.0844425,0.744386,0.156133,0.275945,0.793459,0.0266278,0.0334947,0.243954,0.107663,0.0421031,0.836728,0.0264004,0.0494189,0.0389284,0.888499,0.0217681,0.182485,0.720175,0.798146,0.905953,0.935795,0.0889824,0.768761,0.0301743,0.792951,0.918318,0.0293493,0.0337983,0.0741222,0.863024,0.072994,0.957731,0.0308162,0.0613055,0.119151,0.343724,0.0261837,0.0141171,0.858439,0.800987,0.866114,0.904341,0.858968,0.116789
3.0,0.0801422,0.0463439,0.907299,0.759566,0.0260779,0.907727,0.756595,0.955196,0.861201,0.438,0.872223,0.670124,0.0252031,0.0123141,0.967937,0.0216085,0.539455,0.0378887,0.864805,0.614349,0.956817,0.971483,0.0431869,0.877158,0.0397505,0.0478515,0.008877,0.637516,0.896915,0.960241,0.017688,0.811769,0.521475,0.0396584,0.0558608,0.029515,0.589347,0.777111,0.981567,0.825687,0.814432,0.918941,0.756276,0.0168268,0.0213911,0.598189,0.834327,0.439781,0.945916,0.0203791,0.776786,0.876483,0.823433,0.0409404,0.0578038,0.927355,0.0954443,0.905311,0.111669,0.48001,0.719596,0.0164615,0.0315487,0.188353,0.619129,0.040543,0.763211,0.00993662,0.0434421,0.0224241,0.855086,0.0280743,0.0982101,0.49658,0.74875,0.791495,0.901915,0.057247,0.878674,0.019186,0.684321,0.940121,0.0223662,0.0153916,0.0557257,0.859471,0.0784597,0.952696,0.0192403,0.0232659,0.129421,0.441333,0.0243089,0.0135479,0.716001,0.756585,0.852625,0.827897,0.773167,0.0716268
3.0,0.0575276,0.0205084,0.937027,0.897695,0.0308059,0.944775,0.868997,0.950525,0.892656,0.488203,0.915362,0.810795,0.018547,0.0294673,0.970867,0.0256921,0.633881,0.0516398,0.546267,0.784985,0.970032,0.972694,0.101554,0.947113,0.0548587,0.0232135,0.00731631,0.729982,0.940372,0.963631,0.0141711,0.868306,0.470577,0.0342538,0.112326,0.0279096,0.770717,0.838282,0.987826,0.885294,0.813275,0.905245,0.857794,0.0450274,0.0198449,0.506323,0.89422,0.336178,0.929764,0.0173133,0.795936,0.920104,0.865875,0.0385337,0.0494153,0.951532,0.133225,0.945785,0.125322,0.685903,0.777588,0.0361099,0.020538,0.280501,0.781175,0.0504172,0.796112,0.0257016,0.0539882,0.0208978,0.90131,0.0226075,0.0922028,0.359505,0.736065,0.812142,0.913113,0.0694891,0.927568,0.0297464,0.79475,0.937393,0.0283225,0.0172876,0.0378214,0.8526,0.0808619,0.606404,0.0278025,0.0687003,0.111144,0.718794,0.0203855,0.00966088,0.846285,0.842735,0.893166,0.915312,0.864463,0.114603
3.0,0.0696391,0.0321906,0.938559,0.823826,0.0216782,0.861305,0.778419,0.944251,0.857911,0.466886,0.86623,0.726199,0.0234037,0.0362986,0.976161,0.0321068,0.558794,0.0378255,0.488981,0.698323,0.956382,0.957626,0.0839114,0.916596,0.0801231,0.022605,0.0103463,0.641773,0.921675,0.965113,0.0204442,0.816502,0.489904,0.0491427,0.0776527,0.0268326,0.676608,0.813308,0.977637,0.820847,0.768447,0.903331,0.835606,0.0373741,0.0251771,0.557457,0.873494,0.243726,0.941907,0.0230754,0.781912,0.878003,0.862125,0.0571795,0.0515948,0.927968,0.115149,0.898097,0.121549,0.697497,0.712929,0.0296518,0.0303024,0.200725,0.725398,0.0373593,0.762452,0.0100089,0.0675849,0.0228977,0.897581,0.0163432,0.10837,0.378314,0.74113,0.783579,0.882462,0.0847961,0.899105,0.0302519,0.774376,0.894224,0.0273726,0.0174275,0.065532,0.837447,0.0701894,0.750453,0.0249762,0.029953,0.132414,0.55502,0.0255558,0.0103803,0.73293,0.814195,0.864695,0.828821,0.828514,0.106484
3.0,0.064559,0.0401533,0.920238,0.748166,0.035562,0.860809,0.767494,0.946862,0.863336,0.481433,0.876289,0.72341,0.0283723,0.0197319,0.946747,0.0252836,0.607189,0.0312601,0.902811,0.652303,0.94258,0.930318,0.0537204,0.912969,0.0513154,0.0323375,0.0124151,0.639436,0.881709,0.952327,0.0233707,0.817432,0.508831,0.0455617,0.0466772,0.0264163,0.585614,0.775213,0.98022,0.82821,0.654522,0.920509,0.728145,0.0212988,0.0258959,0.613686,0.846391,0.264662,0.935731,0.0279156,0.748589,0.845195,0.865312,0.0390528,0.0531057,0.938308,0.10972,0.838962,0.149313,0.654725,0.721434,0.0273155,0.0360343,0.189022,0.660567,0.0394683,0.769214,0.0128319,0.0459035,0.0298545,0.856266,0.0253152,0.18879,0.476168,0.715231,0.749943,0.895862,0.0455534,0.837788,0.031406,0.793524,0.91909,0.0244192,0.0432271,0.0642458,0.843954,0.0699167,0.896535,0.0302874,0.027573,0.113423,0.518337,0.0247702,0.0161813,0.693321,0.718787,0.845446,0.843512,0.765729,0.0629647
3.0,0.0925885,0.149176,0.609249,0.554253,0.300548,0.864287,0.864337,0.945842,0.725985,0.555444,0.588775,0.764098,0.0272732,0.0165831,0.914941,0.219858,0.450337,0.0328546,0.477795,0.210977,0.854681,0.681792,0.0353505,0.473586,0.266457,0.555742,0.0113882,0.723264,0.874592,0.939055,0.0175655,0.847633,0.443358,0.286027,0.408986,0.123724,0.198215,0.891511,0.977089,0.886681,0.685587,0.913901,0.560551,0.0128788,0.0453136,0.714004,0.780421,0.556441,0.935319,0.0214244,0.711926,0.909896,0.881253,0.477247,0.162222,0.939688,0.461644,0.831477,0.192524,0.623232,0.641078,0.0241076,0.0371942,0.301583,0.286298,0.0314733,0.652524,0.0319786,0.0449838,0.0423204,0.860266,0.179412,0.170135,0.832729,0.58945,0.759847,0.828977,0.0508797,0.566273,0.0262653,0.631356,0.917517,0.0224604,0.337461,0.049286,0.826974,0.0996579,0.960141,0.0136565,0.0269192,0.205579,0.319961,0.499455,0.0148803,0.691593,0.600921,0.794454,0.918488,0.74838,0.124977
3.0,0.0520388,0.0410753,0.911166,0.750612,0.0808887,0.882276,0.827171,0.950605,0.862023,0.435156,0.852693,0.735522,0.0226683,0.0243208,0.948662,0.031018,0.678319,0.0361963,0.892982,0.569778,0.944851,0.866625,0.0518446,0.87854,0.0937861,0.0237804,0.0136481,0.626326,0.894044,0.935199,0.0270114,0.778003,0.452487,0.0379753,0.0634447,0.0226808,0.504174,0.802327,0.981244,0.751416,0.69593,0.886749,0.725946,0.0272349,0.0314009,0.467721,0.852346,0.23955,0.939528,0.0258923,0.781913,0.872287,0.861342,0.0515882,0.0520365,0.918053,0.1086,0.920977,0.170224,0.559291,0.691561,0.022717,0.0313375,0.135566,0.630803,0.0372224,0.789197,0.0241686,0.0496567,0.0205034,0.851058,0.0196566,0.113563,0.556834,0.685963,0.770531,0.847618,0.0484972,0.803894,0.027317,0.70717,0.924116,0.0321594,0.0222709,0.0510845,0.858163,0.0766609,0.956766,0.0219361,0.0359063,0.117843,0.549406,0.0211016,0.012615,0.706842,0.694349,0.838668,0.834352,0.770229,0.0717539
3.0,0.0718675,0.0559021,0.904162,0.761989,0.0466409,0.901965,0.797155,0.932839,0.843624,0.503148,0.877075,0.725039,0.0281611,0.0268917,0.966256,0.0332218,0.604626,0.0605754,0.896573,0.623138,0.951318,0.961641,0.0819711,0.918981,0.142643,0.0583183,0.0116755,0.646688,0.900311,0.984311,0.0224688,0.834591,0.471588,0.0410646,0.124014,0.0265038,0.565563,0.809622,0.983331,0.80328,0.814027,0.890272,0.684756,0.0359982,0.0329496,0.722938,0.84759,0.354139,0.938278,0.0191101,0.782024,0.901628,0.882802,0.0775575,0.0579907,0.921489,0.148071,0.945968,0.149137,0.536559,0.770064,0.0302571,0.0396221,0.259289,0.627933,0.0527275,0.800548,0.0286536,0.0530572,0.0293858,0.888486,0.0266568,0.156743,0.667189,0.666307,0.81106,0.89092,0.0721166,0.845738,0.0417018,0.730147,0.911465,0.0300509,0.0317884,0.0876509,0.843821,0.114841,0.949387,0.0256061,0.100982,0.119645,0.545372,0.0291021,0.0132487,0.77319,0.763033,0.885955,0.872691,0.834921,0.099087
3.0,0.0544181,0.0645085,0.898188,0.763102,0.0471207,0.870724,0.804315,0.917199,0.821092,0.478952,0.873582,0.682567,0.0284053,0.0434272,0.962003,0.0308675,0.472373,0.0447006,0.88477,0.591114,0.965739,0.935053,0.0708542,0.89699,0.155984,0.0667118,0.0137599,0.671562,0.906619,0.956064,0.0210209,0.821023,0.472172,0.0440227,0.112823,0.0274345,0.57967,0.765797,0.980573,0.798958,0.831782,0.878116,0.671416,0.0270035,0.0302299,0.71317,0.857348,0.386789,0.949657,0.0291152,0.752656,0.905282,0.89646,0.0662215,0.0834751,0.935274,0.158932,0.933455,0.118757,0.498373,0.726772,0.0233598,0.0303141,0.279897,0.665367,0.0383222,0.804503,0.00897949,0.0849679,0.027043,0.892307,0.0278052,0.255479,0.65095,0.74304,0.801495,0.877804,0.132295,0.854221,0.0293193,0.787771,0.939991,0.0464474,0.0238395,0.0609451,0.867505,0.0820818,0.952776,0.0317125,0.0440894,0.119587,0.519552,0.0239041,0.0130721,0.816024,0.776317,0.871577,0.847599,0.774757,0.107862
3.0,0.136524,0.0851934,0.926326,0.763768,0.0546488,0.881133,0.7005,0.936104,0.87326,0.54374,0.860223,0.692453,0.0526006,0.034623,0.945068,0.0334979,0.483031,0.0554377,0.920836,0.655773,0.934324,0.908367,0.0959238,0.91955,0.0826104,0.0866194,0.0150911,0.640957,0.893174,0.940243,0.027705,0.852078,0.522423,0.0597819,0.0855117,0.0378822,0.573296,0.814006,0.972093,0.835479,0.8069,0.873966,0.698959,0.0441166,0.03199,0.502908,0.839128,0.34819,0.934824,0.0399083,0.794627,0.866627,0.835723,0.0772382,0.0955685,0.923237,0.105875,0.909835,0.143724,0.596723,0.739187,0.0355702,0.0585116,0.227844,0.678325,0.0595109,0.797552,0.037389,0.0616358,0.0436694,0.876309,0.027252,0.226334,0.579117,0.730439,0.831013,0.922511,0.0960945,0.883031,0.0358288,0.774761,0.916406,0.0427594,0.0442166,0.128951,0.858828,0.075463,0.937368,0.0366324,0.0734352,0.137697,0.511071,0.0345875,0.0222613,0.853308,0.818859,0.844848,0.862363,0.802888,0.12728
3.0,0.0626478,0.0195714,0.924998,0.825111,0.0285497,0.853803,0.809978,0.947015,0.894259,0.523751,0.85919,0.756663,0.0319832,0.0405129,0.906351,0.0191603,0.557874,0.0408087,0.859047,0.661506,0.965952,0.918442,0.0523764,0.912207,0.0720936,0.00478185,0.0113231,0.642521,0.901729,0.933865,0.0175854,0.818905,0.52855,0.0316482,0.133836,0.0329057,0.623489,0.816366,0.984967,0.8176,0.8093,0.925701,0.686818,0.0380868,0.0194849,0.539593,0.852476,0.385813,0.949507,0.0227224,0.809008,0.875196,0.862606,0.0414228,0.0545091,0.948903,0.187571,0.922525,0.134637,0.380361,0.705721,0.0277473,0.0273936,0.29125,0.707824,0.0510808,0.764449,0.0210138,0.0513803,0.0268427,0.886724,0.0254376,0.126446,0.564733,0.65489,0.811745,0.914275,0.0943258,0.926936,0.028772,0.731856,0.956988,0.038099,0.0205319,0.0563563,0.867046,0.0859012,0.953117,0.0291698,0.0430813,0.117052,0.404453,0.0207291,0.0112463,0.78321,0.814748,0.8656,0.848711,0.804965,0.107697
3.0,0.0752603,0.0358885,0.926622,0.765297,0.0305117,0.853725,0.752161,0.943919,0.86661,0.501502,0.858168,0.735929,0.0371726,0.0329873,0.946852,0.0240847,0.547928,0.0487848,0.890859,0.697167,0.906205,0.949862,0.0771205,0.861495,0.0592112,0.0377488,0.0114828,0.618037,0.891134,0.942428,0.0189006,0.838997,0.535017,0.0429864,0.0900289,0.0328232,0.741213,0.783255,0.979241,0.768741,0.75412,0.873477,0.82653,0.0468634,0.0334648,0.654384,0.867323,0.188255,0.937035,0.0300401,0.788049,0.877722,0.877049,0.0522272,0.0732193,0.926171,0.125608,0.929702,0.110875,0.781132,0.675771,0.0228318,0.00634983,0.190739,0.689956,0.0530011,0.769035,0.0294788,0.0510524,0.032085,0.894721,0.0183706,0.145094,0.449428,0.699228,0.77865,0.910476,0.0742964,0.911189,0.0342453,0.777285,0.908659,0.0328786,0.0464665,0.0759988,0.860813,0.0627446,0.948335,0.0249025,0.0643807,0.11223,0.484618,0.0253015,0.0178355,0.788588,0.819586,0.863924,0.839102,0.811438,0.103677
3.0,0.0758261,0.0527624,0.882047,0.71317,0.0336947,0.878307,0.713428,0.932242,0.911015,0.4684,0.791182,0.696144,0.0390554,0.0318068,0.937433,0.0418627,0.564325,0.0538876,0.92102,0.609794,0.93622,0.926266,0.070935,0.923449,0.0474904,0.0257804,0.0162198,0.677676,0.874895,0.933565,0.0243688,0.860208,0.475426,0.0896492,0.100776,0.0281542,0.622107,0.767567,0.973723,0.831979,0.781308,0.861088,0.847025,0.0302645,0.0280009,0.53214,0.869177,0.267638,0.944586,0.0436785,0.778214,0.904888,0.910369,0.0550168,0.089959,0.920373,0.106025,0.911527,0.113831,0.465726,0.67141,0.026082,0.0460946,0.181468,0.633469,0.0468166,0.734681,0.0250769,0.0555846,0.0281258,0.87541,0.0235263,0.184943,0.517169,0.762075,0.807633,0.895448,0.0613806,0.829806,0.0383105,0.766765,0.911524,0.0336626,0.197424,0.12078,0.871904,0.0896742,0.940612,0.0339034,0.0592566,0.096717,0.436799,0.0320708,0.0197673,0.806792,0.770288,0.876237,0.84377,0.817137,0.0819251
3.0,0.0903407,0.0444486,0.914816,0.753386,0.0305284,0.884533,0.811219,0.944457,0.860471,0.50296,0.871903,0.695466,0.0294495,0.0323304,0.944319,0.0271983,0.58467,0.0511654,0.921356,0.666205,0.943422,0.91519,0.0876077,0.887617,0.0665747,0.0582203,0.0106873,0.642958,0.895784,0.934626,0.0253866,0.846857,0.525369,0.0492159,0.0799749,0.0364798,0.642326,0.753808,0.976022,0.802175,0.775177,0.861837,0.778084,0.0319964,0.0219311,0.555206,0.830267,0.236567,0.940713,0.028716,0.808094,0.861408,0.850199,0.0661076,0.0627242,0.93107,0.130879,0.93598,0.0974728,0.718862,0.6875,0.0386145,0.0389268,0.199988,0.704579,0.0591213,0.79131,0.0290462,0.0543403,0.0309548,0.859801,0.0209154,0.113801,0.56067,0.746871,0.779338,0.880927,0.0835985,0.887594,0.0417765,0.72715,0.904017,0.0343994,0.0396826,0.0812949,0.881834,0.0899001,0.81265,0.0309191,0.0680402,0.103976,0.538837,0.0272632,0.0160633,0.792959,0.807428,0.87779,0.820191,0.786436,0.121178
