class,cg27413732,cg26864230,cg21946667,cg24046864,cg07804728,cg19212550,cg20716209,cg10150615,cg27349795,cg09545123,cg21948655,cg11693709,cg22407458,cg07676859,cg10462643,cg17492891,cg05835416,cg03068376,cg21051964,cg22641350,cg01248426,cg10678486,cg05415871,cg06804311,cg15004938,cg13590117,cg26996201,cg01338084,cg04875128,cg22867629,cg11354603,cg02825728,cg02061431,cg10334121,cg04704634,cg02379079,cg05070626,cg01517148,cg21375869,cg00656478,cg25986322,cg27627006,cg27138727,cg18764516,cg00949670,cg22052948,cg17208530,cg05419984,cg01062443,cg04500632,cg05241830,cg11691214,cg23099959,cg20488820,cg14046414,cg14862260,cg23668257,cg02255700,cg05212836,cg05634428,cg27009008,cg22209441,cg26333652,cg08957018,cg19998533,cg23843090,cg26614578,cg02463513,cg05714219,cg03760191
1.0,0.0567029,0.0404874,0.664468,0.927147,0.928568,0.551231,0.0393463,0.107518,0.0190408,0.0885589,0.935801,0.849382,0.181088,0.0214615,0.949976,0.0380325,0.599863,0.118043,0.925992,0.956397,0.713567,0.057944,0.950644,0.946073,0.884155,0.93695,0.0741341,0.0199049,-0.000280317,0.824264,0.232627,0.867767,0.154521,0.896856,0.858302,0.681776,0.127641,0.919731,0.305418,0.937101,0.904322,0.540617,0.0682678,0.0155407,0.0373059,0.218588,0.817061,0.0479706,0.34482,0.90876,0.891587,0.045138,0.919809,0.11949,0.916794,0.907187,0.0494859,0.102962,0.0256604,0.600447,0.00881741,0.802219,0.0642759,0.0597884,0.578745,0.924252,0.0755906,0.882016,0.025478,0.702333
1.0,0.0618762,0.0206049,0.856644,0.907551,0.894744,0.839849,0.066216,0.124115,0.0146864,0.066804,0.901559,0.823293,0.350945,0.487741,0.841595,0.0420384,0.705569,0.0416422,0.928525,0.751299,0.72785,0.0547905,0.772402,0.986182,0.846982,0.900285,0.0487681,0.0156824,0.234897,0.801252,0.637459,0.783888,0.152875,0.858994,0.858058,0.664005,0.0387353,0.843572,0.248418,0.92074,0.898823,0.27468,0.0810508,0.0142182,0.0350039,0.469724,0.813274,0.0662069,0.114483,0.925398,0.883248,0.0431008,0.930586,0.125026,0.89424,0.90611,0.0509835,0.0625485,0.0218574,0.528405,0.00824971,0.79061,0.652751,0.0540507,0.56734,0.896812,0.0944846,0.858527,0.0268284,0.859545
1.0,0.0514136,0.031574,0.800532,0.841927,0.907539,0.721287,0.0296472,0.110982,0.0344657,0.0578244,0.859847,0.751848,0.406011,0.582165,0.821244,0.029523,0.591117,0.0246725,0.825081,0.944548,0.682844,0.0382009,0.914614,0.98021,0.761301,0.965595,0.0187812,0.0231275,0.430995,0.808997,0.625474,0.821905,0.13306,0.918074,0.824146,0.606323,0.0622466,0.780621,0.221629,0.873169,0.829758,0.518335,0.0418817,0.0291232,0.0232268,0.44352,0.801154,0.0807325,0.152833,0.830754,0.880029,0.0502928,0.913324,0.142413,0.85916,0.904865,0.0593061,0.0838853,0.0373831,0.6755,0.0162836,0.738793,0.661406,0.0281245,0.549558,0.866133,0.0260185,0.857705,0.021213,0.816357
1.0,0.0470876,0.0208782,0.823244,0.925057,0.897251,0.815818,0.0621679,0.055146,0.0292253,0.0533815,0.897486,0.728781,0.534512,0.627372,0.828905,0.0291907,0.612187,0.0267941,0.90902,0.975752,0.761981,0.0758966,0.977164,0.988517,0.772291,0.97753,0.0197211,0.0182147,0.364125,0.75964,0.805806,0.739111,0.110698,0.929795,0.870332,0.615579,0.0522842,0.831446,0.264984,0.928866,0.868169,0.445354,0.044315,0.0191253,0.0299408,0.551461,0.826769,0.0855126,0.148742,0.917536,0.912173,0.108733,0.887581,0.149902,0.891095,0.922286,0.031462,0.0616925,0.0295719,0.72191,0.00718617,0.820471,0.722583,0.0310833,0.529973,0.903066,0.0388636,0.881675,0.0307079,0.941001
1.0,0.052525,0.0196777,0.766109,0.855415,0.910609,0.703999,0.0274294,0.0482786,0.0195859,0.0634742,0.877817,0.712836,0.409364,0.603586,0.838709,0.0271973,0.521396,0.0356038,0.884287,0.942941,0.648953,0.0453256,0.926316,0.982733,0.765276,0.91513,0.025316,0.0168765,0.368824,0.728303,0.690921,0.788784,0.0570689,0.886615,0.785956,0.556576,0.0399089,0.796646,0.232151,0.851126,0.805672,0.502359,0.0344978,0.0220922,0.0212452,0.538811,0.744033,0.0547995,0.102262,0.893054,0.83096,0.0536951,0.921807,0.104494,0.842856,0.941857,0.062436,0.0648548,0.0265247,0.395286,0.0114168,0.742901,0.67563,0.0287473,0.405592,0.861068,0.0384522,0.838915,0.0281617,0.790469
1.0,0.0486528,0.0539266,0.703059,0.842899,0.930113,0.800266,0.0413532,0.0561734,0.0320072,0.0346429,0.846932,0.737136,0.494021,0.581432,0.777523,0.0165034,0.588112,0.0380931,0.918926,0.956348,0.714642,0.029634,0.969348,0.979782,0.77656,0.963763,0.0362238,0.0208969,0.478502,0.760202,0.663197,0.782642,0.06326,0.901984,0.820229,0.546813,0.0361126,0.773505,0.169336,0.853383,0.796856,0.389461,0.0407823,0.0211839,0.0254258,0.465742,0.787708,0.0671467,0.147975,0.894787,0.837856,0.057675,0.879528,0.0842375,0.822173,0.868904,0.0343157,0.0496109,0.0279634,0.597592,0.0162114,0.738474,0.631379,0.0144945,0.552665,0.894102,0.0289835,0.823461,0.0249677,0.837473
1.0,0.0683219,0.0426501,0.68509,0.867553,0.949783,0.797735,0.0471961,0.0758457,0.0270977,0.0775149,0.863191,0.715019,0.376708,0.602832,0.875917,0.039533,0.600469,0.0282567,0.947025,0.963872,0.666662,0.053757,0.974392,0.976377,0.787645,0.923163,0.0102876,0.0272113,0.464875,0.799653,0.653144,0.806376,0.0589644,0.921088,0.803189,0.600169,0.0422113,0.789963,0.200998,0.873045,0.790369,0.427319,0.0339208,0.0237515,0.0404441,0.560395,0.792628,0.0689733,0.160903,0.913351,0.86082,0.0582939,0.866024,0.113483,0.810637,0.849151,0.060691,0.0585736,0.0380377,0.569735,0.0126626,0.76117,0.657257,0.0255462,0.572027,0.842528,0.0476451,0.853013,0.0536725,0.836747
1.0,0.0860335,0.0572035,0.79532,0.878436,0.910552,0.753678,0.0325047,0.112709,0.0288539,0.0940938,0.889686,0.706626,0.411693,0.576021,0.851687,0.0360949,0.603137,0.0522689,0.929561,0.942372,0.674514,0.06191,0.935845,0.977702,0.842849,0.94245,0.12109,0.0245302,0.493107,0.780878,0.666402,0.826691,0.0668008,0.890595,0.792652,0.60725,0.0809021,0.837432,0.212889,0.884876,0.781889,0.35741,0.0388257,0.0240615,0.0325523,0.543881,0.781309,0.0727922,0.13774,0.890863,0.851943,0.0430922,0.884721,0.145516,0.824241,0.918658,0.0774959,0.102207,0.0285947,0.549756,0.0108506,0.754472,0.648666,0.040374,0.592133,0.884811,0.0577926,0.837874,0.0284026,0.863167
1.0,0.0524082,0.0178742,0.88958,0.925295,0.88393,0.853394,0.0249574,0.0713335,0.0162553,0.0570567,0.867712,0.81604,0.186386,0.61217,0.825225,0.0277366,0.712675,0.0331131,0.922443,0.917258,0.730301,0.0408052,0.946406,0.98952,0.786258,0.914584,0.0123814,0.0230158,0.301525,0.767468,0.727867,0.725203,0.103694,0.831883,0.871252,0.592616,0.0319495,0.776891,0.205378,0.862961,0.879027,0.210042,0.0357126,0.0172109,0.0334703,0.587622,0.749432,0.0313112,0.116893,0.928926,0.884464,0.0370919,0.933159,0.120934,0.91212,0.904605,0.0400318,0.0770826,0.0239221,0.60019,0.00696575,0.829331,0.695483,0.0423883,0.39967,0.928079,0.0685969,0.853349,0.0209073,0.926151
1.0,0.0639712,0.0430263,0.688149,0.895368,0.909571,0.792598,0.0683971,0.0682099,0.0259504,0.0845115,0.875926,0.697081,0.477173,0.478992,0.869051,0.041101,0.601579,0.0399938,0.884178,0.930225,0.740938,0.0541996,0.912951,0.977086,0.817153,0.923327,0.0530445,0.0246526,0.414996,0.857844,0.567165,0.843528,0.0784495,0.880277,0.83651,0.684432,0.0704952,0.874305,0.153829,0.906281,0.778483,0.476685,0.045624,0.0237783,0.0294499,0.50691,0.821426,0.0896516,0.221976,0.865737,0.848382,0.0664574,0.915079,0.157567,0.8255,0.935247,0.0612074,0.0717377,0.0322251,0.607029,0.0120351,0.794052,0.570409,0.0254172,0.582385,0.901107,0.0588799,0.847557,0.0249426,0.764183
1.0,0.0621867,0.0209895,0.758362,0.871141,0.903406,0.84998,0.0717129,0.0485444,0.0287436,0.0395102,0.861003,0.723968,0.450255,0.6175,0.858274,0.0187911,0.588464,0.0385876,0.954889,0.944064,0.695196,0.0312293,0.950242,0.983093,0.783693,0.915357,0.0161817,0.0193135,0.536121,0.82479,0.643447,0.80857,0.0571453,0.877667,0.78015,0.624084,0.0260383,0.758195,0.203979,0.842189,0.79491,0.301351,0.0390736,0.0196568,0.0223295,0.652439,0.774437,0.0707692,0.093035,0.922185,0.862354,0.048511,0.880398,0.0991947,0.82759,0.897263,0.0694092,0.0510286,0.0422636,0.43892,0.0101125,0.754791,0.660154,0.0175363,0.598302,0.873641,0.0318229,0.846994,0.0251618,0.880397
3.0,0.0927862,0.0770173,0.727557,0.88547,0.890026,0.717041,0.026775,0.0816173,0.0322032,0.0900961,0.872785,0.735127,0.386617,0.357106,0.875961,0.041123,0.568356,0.051987,0.921519,0.952937,0.682981,0.0543442,0.940602,0.978907,0.837716,0.93943,0.0900279,0.0229518,0.284449,0.789171,0.45737,0.813382,0.0728882,0.870432,0.829124,0.642362,0.108936,0.853591,0.235467,0.888556,0.81386,0.403731,0.0453966,0.0215313,0.0334132,0.346092,0.803732,0.0707051,0.213603,0.893681,0.865486,0.0759854,0.874972,0.15642,0.865631,0.91711,0.0668927,0.0766812,0.0273416,0.5884,0.0105236,0.805875,0.541112,0.037321,0.608089,0.925855,0.0517802,0.857699,0.032659,0.838189
3.0,0.0550817,0.0501436,0.765101,0.875559,0.927578,0.753448,0.032108,0.0371371,0.029079,0.0337926,0.901691,0.737458,0.488922,0.572056,0.85315,0.0199349,0.65042,0.044816,0.921245,0.925095,0.673682,0.0373639,0.901834,0.977476,0.757304,0.957552,0.0268599,0.0269591,0.399664,0.770753,0.69569,0.804622,0.0490017,0.88975,0.796441,0.571053,0.0382068,0.82859,0.184175,0.882644,0.754729,0.413033,0.0369294,0.0367288,0.0207883,0.476479,0.781857,0.0493861,0.148566,0.903193,0.867671,0.0522665,0.888465,0.136732,0.813288,0.920043,0.0514419,0.0598388,0.0321384,0.651869,0.011316,0.729109,0.518162,0.0196944,0.498328,0.909805,0.0407718,0.801643,0.0283196,0.862318
3.0,0.070217,0.0735939,0.665447,0.916631,0.917388,0.661163,0.0478327,0.111484,0.0279961,0.0996331,0.914011,0.806655,0.353234,0.2013,0.909564,0.0372441,0.630449,0.117184,0.930567,0.949647,0.726825,0.066689,0.929552,0.979953,0.859537,0.94991,0.10309,0.0371845,0.121756,0.868536,0.381503,0.838347,0.0640291,0.882804,0.813695,0.672995,0.13129,0.831193,0.291962,0.916032,0.906075,0.475757,0.0559212,0.0215303,0.0332253,0.227743,0.774995,0.0803335,0.306526,0.917273,0.895217,0.0580935,0.883061,0.140371,0.90418,0.87606,0.0603714,0.0914097,0.0454354,0.678036,0.011813,0.791702,0.356971,0.033072,0.620693,0.894713,0.0779083,0.900277,0.0306812,0.786381
3.0,0.0754961,0.0742331,0.764889,0.855409,0.910614,0.76746,0.0332855,0.0964052,0.0229078,0.0743618,0.892735,0.763886,0.462958,0.591296,0.864272,0.0322306,0.61354,0.0499083,0.860238,0.912859,0.648144,0.0582581,0.913889,0.978066,0.849501,0.95532,0.0773075,0.0319973,0.410932,0.836621,0.487862,0.819909,0.0874642,0.899585,0.821476,0.632724,0.0811147,0.789641,0.228896,0.891237,0.831773,0.469008,0.0573208,0.0267488,0.03167,0.520646,0.767631,0.088899,0.164945,0.879038,0.836774,0.077442,0.90178,0.184172,0.871186,0.905009,0.0576039,0.0725414,0.0375842,0.665359,0.0121385,0.747769,0.614846,0.0384612,0.474372,0.897837,0.0761596,0.844253,0.0311023,0.824243
3.0,0.0580876,0.0507138,0.753431,0.85946,0.910715,0.677401,0.0544486,0.0677261,0.0354384,0.0499133,0.882962,0.686531,0.568819,0.677338,0.875316,0.0301146,0.49339,0.0503866,0.922904,0.95714,0.624951,0.0397062,0.958733,0.974004,0.776192,0.962496,0.013259,0.0274472,0.532157,0.833941,0.77381,0.804026,0.105347,0.898913,0.818182,0.642055,0.0388186,0.816772,0.242908,0.852728,0.8321,0.387471,0.0461623,0.022549,0.0303991,0.59421,0.76932,0.0633036,0.133466,0.908848,0.82808,0.0824554,0.870987,0.132284,0.84068,0.885246,0.0512568,0.0652195,0.0393995,0.608592,0.0114769,0.679454,0.741495,0.0251047,0.591053,0.89191,0.0434234,0.792068,0.0384429,0.923462
3.0,0.0752194,0.0685659,0.78076,0.877908,0.896363,0.765795,0.0216538,0.052685,0.0263143,0.0681827,0.882387,0.699138,0.42199,0.5096,0.82737,0.0279163,0.628751,0.0266565,0.926117,0.941796,0.675203,0.0481299,0.933898,0.980676,0.762094,0.903982,0.0153046,0.0172794,0.450288,0.78909,0.652772,0.709374,0.0898394,0.909501,0.831939,0.560773,0.0334856,0.786755,0.198267,0.854264,0.821584,0.346578,0.030102,0.0274343,0.0296316,0.500664,0.753991,0.0539367,0.127021,0.904053,0.841877,0.0453411,0.907758,0.176682,0.842285,0.927746,0.0542898,0.0493465,0.0307588,0.663685,0.0112166,0.716949,0.621089,0.0313567,0.587638,0.880909,0.0313634,0.879514,0.0554874,0.865366
3.0,0.063761,0.0593641,0.725378,0.847549,0.895074,0.775707,0.0510158,0.0810889,0.0318716,0.0752507,0.891741,0.746929,0.361293,0.521993,0.84434,0.0397272,0.616677,0.0488148,0.921561,0.931984,0.703795,0.0473382,0.962932,0.978724,0.787227,0.908718,0.110048,0.0225251,0.429701,0.804942,0.63388,0.840498,0.0701767,0.900115,0.854108,0.630694,0.0860881,0.81769,0.200671,0.886953,0.844549,0.351794,0.0300201,0.0237218,0.0296617,0.551491,0.843339,0.0791088,0.212721,0.879671,0.861732,0.0617113,0.91116,0.150236,0.870507,0.845012,0.0597131,0.149339,0.0313682,0.507533,0.0123367,0.702022,0.633315,0.0437996,0.428191,0.914232,0.0595673,0.866359,0.0337732,0.91347
3.0,0.096428,0.0546261,0.733091,0.870953,0.917422,0.710894,0.0396917,0.0835532,0.0264343,0.0841831,0.877841,0.77759,0.449913,0.55396,0.837597,0.033232,0.615487,0.0452625,0.849037,0.926275,0.683663,0.0561119,0.921839,0.974739,0.854245,0.952517,0.0722718,0.0283612,0.386877,0.841862,0.526725,0.814408,0.102443,0.899204,0.845449,0.627534,0.0943762,0.825331,0.267229,0.893458,0.816268,0.531494,0.0496291,0.0279259,0.0418237,0.520655,0.838387,0.118737,0.217608,0.903013,0.890639,0.0620018,0.91224,0.181573,0.809051,0.874862,0.0735037,0.0942405,0.0372099,0.663161,0.00964609,0.747205,0.608357,0.0283623,0.487006,0.90267,0.0433663,0.873508,0.0424245,0.823738
3.0,0.0681905,0.0404769,0.756777,0.862712,0.869474,0.752186,0.0384214,0.075917,0.028658,0.105499,0.87716,0.683585,0.351609,0.611899,0.828867,0.0445659,0.564759,0.0374269,0.914459,0.958757,0.624837,0.0610257,0.963946,0.976914,0.760487,0.948265,0.0247835,0.0234269,0.439592,0.764584,0.784462,0.714742,0.071704,0.892683,0.79852,0.581538,0.0632552,0.802548,0.217686,0.85461,0.795174,0.392294,0.0493689,0.0272987,0.0415906,0.499884,0.773043,0.0747721,0.133431,0.904649,0.822318,0.0625772,0.89911,0.145174,0.857211,0.863869,0.071277,0.1055,0.0371039,0.597071,0.0130723,0.72397,0.658418,0.0337411,0.525196,0.857282,0.0507224,0.817772,0.033884,0.902886
3.0,0.0733045,0.0366508,0.727092,0.887963,0.852555,0.847795,0.0268802,0.0516245,0.0261776,0.0562809,0.894271,0.684517,0.412693,0.584031,0.886541,0.0150213,0.63712,0.0352253,0.941243,0.950187,0.654458,0.0321462,0.957439,0.981868,0.796823,0.94471,0.0435789,0.0217186,0.462203,0.792509,0.665089,0.729813,0.0555948,0.886545,0.769106,0.527556,0.0321367,0.80519,0.19219,0.890301,0.838608,0.315277,0.0297422,0.0249115,0.0239641,0.468958,0.759376,0.0701321,0.144944,0.879931,0.858868,0.0714896,0.870256,0.0793461,0.855906,0.889378,0.0450035,0.0446829,0.0421305,0.660327,0.011133,0.687129,0.575987,0.013241,0.542814,0.890667,0.0285781,0.817976,0.0333797,0.847323
3.0,0.107161,0.0757337,0.731085,0.856135,0.884543,0.80345,0.0341621,0.0848762,0.0299807,0.0784259,0.870201,0.74919,0.400701,0.601972,0.873942,0.038557,0.658609,0.0424871,0.92204,0.966302,0.586004,0.0490142,0.96046,0.980229,0.753665,0.934067,0.093369,0.0282777,0.430363,0.85282,0.604628,0.701596,0.0976509,0.880769,0.84782,0.551411,0.0885276,0.751353,0.204475,0.85785,0.788747,0.321387,0.0568428,0.0252368,0.0350118,0.507504,0.790394,0.0609873,0.142293,0.897773,0.835443,0.0650516,0.906195,0.117107,0.783293,0.893328,0.0580557,0.0592442,0.0359501,0.568912,0.0121105,0.685038,0.630194,0.0382472,0.441443,0.884486,0.0704494,0.827004,0.0339277,0.830867
3.0,0.107307,0.0584382,0.688884,0.892208,0.878936,0.689865,0.0323691,0.0925291,0.0275166,0.0967767,0.895475,0.700585,0.335654,0.0867293,0.929022,0.0263619,0.537822,0.0792511,0.94475,0.959591,0.667934,0.0585695,0.958574,0.978205,0.892299,0.954501,0.154809,0.0225223,0.067452,0.797796,0.539854,0.822231,0.0941842,0.917369,0.78567,0.599634,0.142079,0.880531,0.290344,0.897154,0.894189,0.364599,0.0569378,0.024144,0.0385148,0.29707,0.823528,0.0826037,0.312871,0.909885,0.906039,0.0847631,0.894132,0.144041,0.896975,0.885447,0.0580276,0.086895,0.0360435,0.609807,0.0126817,0.818452,0.232692,0.0340509,0.760011,0.930972,0.0674337,0.886087,0.0335805,0.832933
3.0,0.0724561,0.0559444,0.757647,0.878664,0.922444,0.781121,0.0470489,0.0643492,0.0281998,0.0984173,0.868527,0.726391,0.442096,0.553648,0.858511,0.0322132,0.571802,0.0449356,0.928344,0.932131,0.630712,0.0414959,0.933157,0.976348,0.776303,0.945004,0.0118227,0.0305395,0.458561,0.818698,0.670451,0.778441,0.108068,0.895466,0.818325,0.563647,0.0545228,0.799793,0.186001,0.842658,0.814563,0.422987,0.0576096,0.0237478,0.038852,0.512956,0.798788,0.0651018,0.167559,0.906375,0.844054,0.0598959,0.867069,0.13591,0.873411,0.839087,0.0754258,0.0853686,0.0322297,0.539271,0.0104003,0.714852,0.644101,0.0311229,0.570695,0.875378,0.0452956,0.855371,0.0274889,0.823968
3.0,0.0565852,0.0428858,0.792978,0.858957,0.901155,0.717989,0.0335832,0.0573459,0.025339,0.0577184,0.891797,0.475332,0.40542,0.575287,0.853328,0.0311982,0.581455,0.0333298,0.904194,0.924841,0.612389,0.0419205,0.91603,0.975764,0.801302,0.957173,0.189522,0.0212546,0.413714,0.740813,0.661661,0.802698,0.0561989,0.87921,0.80468,0.553923,0.0331935,0.778307,0.14856,0.812713,0.789894,0.382955,0.0423349,0.0237652,0.0261805,0.545313,0.75288,0.0827268,0.0965042,0.871274,0.826147,0.0484177,0.899719,0.122177,0.857632,0.907799,0.0448717,0.0783313,0.0348041,0.400616,0.0100493,0.717019,0.668236,0.0379263,0.378514,0.861968,0.0475932,0.842367,0.0757998,0.883219
