class,cg27413732,cg26864230,cg21946667,cg24046864,cg10150615,cg19212550,cg09545123,cg07804728,cg07676859,cg03068376,cg11693709,cg27349795,cg22641350,cg22407458,cg21948655,cg17492891,cg10462643,cg20716209,cg05835416,cg15004938,cg02379079,cg06804311,cg01248426,cg21051964,cg22867629,cg01062443,cg10678486,cg04875128,cg01517148,cg11354603,cg02825728,cg05415871,cg05070626,cg00656478,cg26996201,cg21375869,cg02061431,cg27138727,cg00949670,cg17208530,cg14046414,cg13590117,cg25986322,cg27627006,cg02255700,cg18764516,cg01338084,cg10334121,cg05419984,cg11691214
1.0,0.0567029,0.0404874,0.664468,0.927147,0.107518,0.551231,0.0885589,0.928568,0.0214615,0.118043,0.849382,0.0190408,0.956397,0.181088,0.935801,0.0380325,0.949976,0.0393463,0.599863,0.884155,0.681776,0.946073,0.713567,0.925992,0.824264,0.34482,0.057944,-0.000280317,0.919731,0.232627,0.867767,0.950644,0.127641,0.937101,0.0741341,0.305418,0.154521,0.0682678,0.0373059,0.817061,0.916794,0.93695,0.904322,0.540617,0.102962,0.0155407,0.0199049,0.896856,0.0479706,0.045138
1.0,0.0618762,0.0206049,0.856644,0.907551,0.124115,0.839849,0.066804,0.894744,0.487741,0.0416422,0.823293,0.0146864,0.751299,0.350945,0.901559,0.0420384,0.841595,0.066216,0.705569,0.846982,0.664005,0.986182,0.72785,0.928525,0.801252,0.114483,0.0547905,0.234897,0.843572,0.637459,0.783888,0.772402,0.0387353,0.92074,0.0487681,0.248418,0.152875,0.0810508,0.0350039,0.813274,0.89424,0.900285,0.898823,0.27468,0.0625485,0.0142182,0.0156824,0.858994,0.0662069,0.0431008
1.0,0.0514136,0.031574,0.800532,0.841927,0.110982,0.721287,0.0578244,0.907539,0.582165,0.0246725,0.751848,0.0344657,0.944548,0.406011,0.859847,0.029523,0.821244,0.0296472,0.591117,0.761301,0.606323,0.98021,0.682844,0.825081,0.808997,0.152833,0.0382009,0.430995,0.780621,0.625474,0.821905,0.914614,0.0622466,0.873169,0.0187812,0.221629,0.13306,0.0418817,0.0232268,0.801154,0.85916,0.965595,0.829758,0.518335,0.0838853,0.0291232,0.0231275,0.918074,0.0807325,0.0502928
1.0,0.0470876,0.0208782,0.823244,0.925057,0.055146,0.815818,0.0533815,0.897251,0.627372,0.0267941,0.728781,0.0292253,0.975752,0.534512,0.897486,0.0291907,0.828905,0.0621679,0.612187,0.772291,0.615579,0.988517,0.761981,0.90902,0.75964,0.148742,0.0758966,0.364125,0.831446,0.805806,0.739111,0.977164,0.0522842,0.928866,0.0197211,0.264984,0.110698,0.044315,0.0299408,0.826769,0.891095,0.97753,0.868169,0.445354,0.0616925,0.0191253,0.0182147,0.929795,0.0855126,0.108733
1.0,0.052525,0.0196777,0.766109,0.855415,0.0482786,0.703999,0.0634742,0.910609,0.603586,0.0356038,0.712836,0.0195859,0.942941,0.409364,0.877817,0.0271973,0.838709,0.0274294,0.521396,0.765276,0.556576,0.982733,0.648953,0.884287,0.728303,0.102262,0.0453256,0.368824,0.796646,0.690921,0.788784,0.926316,0.0399089,0.851126,0.025316,0.232151,0.0570689,0.0344978,0.0212452,0.744033,0.842856,0.91513,0.805672,0.502359,0.0648548,0.0220922,0.0168765,0.886615,0.0547995,0.0536951
1.0,0.0486528,0.0539266,0.703059,0.842899,0.0561734,0.800266,0.0346429,0.930113,0.581432,0.0380931,0.737136,0.0320072,0.956348,0.494021,0.846932,0.0165034,0.777523,0.0413532,0.588112,0.77656,0.546813,0.979782,0.714642,0.918926,0.760202,0.147975,0.029634,0.478502,0.773505,0.663197,0.782642,0.969348,0.0361126,0.853383,0.0362238,0.169336,0.06326,0.0407823,0.0254258,0.787708,0.822173,0.963763,0.796856,0.389461,0.0496109,0.0211839,0.0208969,0.901984,0.0671467,0.057675
1.0,0.0683219,0.0426501,0.68509,0.867553,0.0758457,0.797735,0.0775149,0.949783,0.602832,0.0282567,0.715019,0.0270977,0.963872,0.376708,0.863191,0.039533,0.875917,0.0471961,0.600469,0.787645,0.600169,0.976377,0.666662,0.947025,0.799653,0.160903,0.053757,0.464875,0.789963,0.653144,0.806376,0.974392,0.0422113,0.873045,0.0102876,0.200998,0.0589644,0.0339208,0.0404441,0.792628,0.810637,0.923163,0.790369,0.427319,0.0585736,0.0237515,0.0272113,0.921088,0.0689733,0.0582939
1.0,0.0860335,0.0572035,0.79532,0.878436,0.112709,0.753678,0.0940938,0.910552,0.576021,0.0522689,0.706626,0.0288539,0.942372,0.411693,0.889686,0.0360949,0.851687,0.0325047,0.603137,0.842849,0.60725,0.977702,0.674514,0.929561,0.780878,0.13774,0.06191,0.493107,0.837432,0.666402,0.826691,0.935845,0.0809021,0.884876,0.12109,0.212889,0.0668008,0.0388257,0.0325523,0.781309,0.824241,0.94245,0.781889,0.35741,0.102207,0.0240615,0.0245302,0.890595,0.0727922,0.0430922
1.0,0.0524082,0.0178742,0.88958,0.925295,0.0713335,0.853394,0.0570567,0.88393,0.61217,0.0331131,0.81604,0.0162553,0.917258,0.186386,0.867712,0.0277366,0.825225,0.0249574,0.712675,0.786258,0.592616,0.98952,0.730301,0.922443,0.767468,0.116893,0.0408052,0.301525,0.776891,0.727867,0.725203,0.946406,0.0319495,0.862961,0.0123814,0.205378,0.103694,0.0357126,0.0334703,0.749432,0.91212,0.914584,0.879027,0.210042,0.0770826,0.0172109,0.0230158,0.831883,0.0313112,0.0370919
1.0,0.0639712,0.0430263,0.688149,0.895368,0.0682099,0.792598,0.0845115,0.909571,0.478992,0.0399938,0.697081,0.0259504,0.930225,0.477173,0.875926,0.041101,0.869051,0.0683971,0.601579,0.817153,0.684432,0.977086,0.740938,0.884178,0.857844,0.221976,0.0541996,0.414996,0.874305,0.567165,0.843528,0.912951,0.0704952,0.906281,0.0530445,0.153829,0.0784495,0.045624,0.0294499,0.821426,0.8255,0.923327,0.778483,0.476685,0.0717377,0.0237783,0.0246526,0.880277,0.0896516,0.0664574
1.0,0.0621867,0.0209895,0.758362,0.871141,0.0485444,0.84998,0.0395102,0.903406,0.6175,0.0385876,0.723968,0.0287436,0.944064,0.450255,0.861003,0.0187911,0.858274,0.0717129,0.588464,0.783693,0.624084,0.983093,0.695196,0.954889,0.82479,0.093035,0.0312293,0.536121,0.758195,0.643447,0.80857,0.950242,0.0260383,0.842189,0.0161817,0.203979,0.0571453,0.0390736,0.0223295,0.774437,0.82759,0.915357,0.79491,0.301351,0.0510286,0.0196568,0.0193135,0.877667,0.0707692,0.048511
3.0,0.0927862,0.0770173,0.727557,0.88547,0.0816173,0.717041,0.0900961,0.890026,0.357106,0.051987,0.735127,0.0322032,0.952937,0.386617,0.872785,0.041123,0.875961,0.026775,0.568356,0.837716,0.642362,0.978907,0.682981,0.921519,0.789171,0.213603,0.0543442,0.284449,0.853591,0.45737,0.813382,0.940602,0.108936,0.888556,0.0900279,0.235467,0.0728882,0.0453966,0.0334132,0.803732,0.865631,0.93943,0.81386,0.403731,0.0766812,0.0215313,0.0229518,0.870432,0.0707051,0.0759854
3.0,0.0550817,0.0501436,0.765101,0.875559,0.0371371,0.753448,0.0337926,0.927578,0.572056,0.044816,0.737458,0.029079,0.925095,0.488922,0.901691,0.0199349,0.85315,0.032108,0.65042,0.757304,0.571053,0.977476,0.673682,0.921245,0.770753,0.148566,0.0373639,0.399664,0.82859,0.69569,0.804622,0.901834,0.0382068,0.882644,0.0268599,0.184175,0.0490017,0.0369294,0.0207883,0.781857,0.813288,0.957552,0.754729,0.413033,0.0598388,0.0367288,0.0269591,0.88975,0.0493861,0.0522665
3.0,0.070217,0.0735939,0.665447,0.916631,0.111484,0.661163,0.0996331,0.917388,0.2013,0.117184,0.806655,0.0279961,0.949647,0.353234,0.914011,0.0372441,0.909564,0.0478327,0.630449,0.859537,0.672995,0.979953,0.726825,0.930567,0.868536,0.306526,0.066689,0.121756,0.831193,0.381503,0.838347,0.929552,0.13129,0.916032,0.10309,0.291962,0.0640291,0.0559212,0.0332253,0.774995,0.90418,0.94991,0.906075,0.475757,0.0914097,0.0215303,0.0371845,0.882804,0.0803335,0.0580935
3.0,0.0754961,0.0742331,0.764889,0.855409,0.0964052,0.76746,0.0743618,0.910614,0.591296,0.0499083,0.763886,0.0229078,0.912859,0.462958,0.892735,0.0322306,0.864272,0.0332855,0.61354,0.849501,0.632724,0.978066,0.648144,0.860238,0.836621,0.164945,0.0582581,0.410932,0.789641,0.487862,0.819909,0.913889,0.0811147,0.891237,0.0773075,0.228896,0.0874642,0.0573208,0.03167,0.767631,0.871186,0.95532,0.831773,0.469008,0.0725414,0.0267488,0.0319973,0.899585,0.088899,0.077442
3.0,0.0580876,0.0507138,0.753431,0.85946,0.0677261,0.677401,0.0499133,0.910715,0.677338,0.0503866,0.686531,0.0354384,0.95714,0.568819,0.882962,0.0301146,0.875316,0.0544486,0.49339,0.776192,0.642055,0.974004,0.624951,0.922904,0.833941,0.133466,0.0397062,0.532157,0.816772,0.77381,0.804026,0.958733,0.0388186,0.852728,0.013259,0.242908,0.105347,0.0461623,0.0303991,0.76932,0.84068,0.962496,0.8321,0.387471,0.0652195,0.022549,0.0274472,0.898913,0.0633036,0.0824554
3.0,0.0752194,0.0685659,0.78076,0.877908,0.052685,0.765795,0.0681827,0.896363,0.5096,0.0266565,0.699138,0.0263143,0.941796,0.42199,0.882387,0.0279163,0.82737,0.0216538,0.628751,0.762094,0.560773,0.980676,0.675203,0.926117,0.78909,0.127021,0.0481299,0.450288,0.786755,0.652772,0.709374,0.933898,0.0334856,0.854264,0.0153046,0.198267,0.0898394,0.030102,0.0296316,0.753991,0.842285,0.903982,0.821584,0.346578,0.0493465,0.0274343,0.0172794,0.909501,0.0539367,0.0453411
3.0,0.063761,0.0593641,0.725378,0.847549,0.0810889,0.775707,0.0752507,0.895074,0.521993,0.0488148,0.746929,0.0318716,0.931984,0.361293,0.891741,0.0397272,0.84434,0.0510158,0.616677,0.787227,0.630694,0.978724,0.703795,0.921561,0.804942,0.212721,0.0473382,0.429701,0.81769,0.63388,0.840498,0.962932,0.0860881,0.886953,0.110048,0.200671,0.0701767,0.0300201,0.0296617,0.843339,0.870507,0.908718,0.844549,0.351794,0.149339,0.0237218,0.0225251,0.900115,0.0791088,0.0617113
3.0,0.096428,0.0546261,0.733091,0.870953,0.0835532,0.710894,0.0841831,0.917422,0.55396,0.0452625,0.77759,0.0264343,0.926275,0.449913,0.877841,0.033232,0.837597,0.0396917,0.615487,0.854245,0.627534,0.974739,0.683663,0.849037,0.841862,0.217608,0.0561119,0.386877,0.825331,0.526725,0.814408,0.921839,0.0943762,0.893458,0.0722718,0.267229,0.102443,0.0496291,0.0418237,0.838387,0.809051,0.952517,0.816268,0.531494,0.0942405,0.0279259,0.0283612,0.899204,0.118737,0.0620018
3.0,0.0681905,0.0404769,0.756777,0.862712,0.075917,0.752186,0.105499,0.869474,0.611899,0.0374269,0.683585,0.028658,0.958757,0.351609,0.87716,0.0445659,0.828867,0.0384214,0.564759,0.760487,0.581538,0.976914,0.624837,0.914459,0.764584,0.133431,0.0610257,0.439592,0.802548,0.784462,0.714742,0.963946,0.0632552,0.85461,0.0247835,0.217686,0.071704,0.0493689,0.0415906,0.773043,0.857211,0.948265,0.795174,0.392294,0.1055,0.0272987,0.0234269,0.892683,0.0747721,0.0625772
3.0,0.0733045,0.0366508,0.727092,0.887963,0.0516245,0.847795,0.0562809,0.852555,0.584031,0.0352253,0.684517,0.0261776,0.950187,0.412693,0.894271,0.0150213,0.886541,0.0268802,0.63712,0.796823,0.527556,0.981868,0.654458,0.941243,0.792509,0.144944,0.0321462,0.462203,0.80519,0.665089,0.729813,0.957439,0.0321367,0.890301,0.0435789,0.19219,0.0555948,0.0297422,0.0239641,0.759376,0.855906,0.94471,0.838608,0.315277,0.0446829,0.0249115,0.0217186,0.886545,0.0701321,0.0714896
3.0,0.107161,0.0757337,0.731085,0.856135,0.0848762,0.80345,0.0784259,0.884543,0.601972,0.0424871,0.74919,0.0299807,0.966302,0.400701,0.870201,0.038557,0.873942,0.0341621,0.658609,0.753665,0.551411,0.980229,0.586004,0.92204,0.85282,0.142293,0.0490142,0.430363,0.751353,0.604628,0.701596,0.96046,0.0885276,0.85785,0.093369,0.204475,0.0976509,0.0568428,0.0350118,0.790394,0.783293,0.934067,0.788747,0.321387,0.0592442,0.0252368,0.0282777,0.880769,0.0609873,0.0650516
3.0,0.107307,0.0584382,0.688884,0.892208,0.0925291,0.689865,0.0967767,0.878936,0.0867293,0.0792511,0.700585,0.0275166,0.959591,0.335654,0.895475,0.0263619,0.929022,0.0323691,0.537822,0.892299,0.599634,0.978205,0.667934,0.94475,0.797796,0.312871,0.0585695,0.067452,0.880531,0.539854,0.822231,0.958574,0.142079,0.897154,0.154809,0.290344,0.0941842,0.0569378,0.0385148,0.823528,0.896975,0.954501,0.894189,0.364599,0.086895,0.024144,0.0225223,0.917369,0.0826037,0.0847631
3.0,0.0724561,0.0559444,0.757647,0.878664,0.0643492,0.781121,0.0984173,0.922444,0.553648,0.0449356,0.726391,0.0281998,0.932131,0.442096,0.868527,0.0322132,0.858511,0.0470489,0.571802,0.776303,0.563647,0.976348,0.630712,0.928344,0.818698,0.167559,0.0414959,0.458561,0.799793,0.670451,0.778441,0.933157,0.0545228,0.842658,0.0118227,0.186001,0.108068,0.0576096,0.038852,0.798788,0.873411,0.945004,0.814563,0.422987,0.0853686,0.0237478,0.0305395,0.895466,0.0651018,0.0598959
3.0,0.0565852,0.0428858,0.792978,0.858957,0.0573459,0.717989,0.0577184,0.901155,0.575287,0.0333298,0.475332,0.025339,0.924841,0.40542,0.891797,0.0311982,0.853328,0.0335832,0.581455,0.801302,0.553923,0.975764,0.612389,0.904194,0.740813,0.0965042,0.0419205,0.413714,0.778307,0.661661,0.802698,0.91603,0.0331935,0.812713,0.189522,0.14856,0.0561989,0.0423349,0.0261805,0.75288,0.857632,0.957173,0.789894,0.382955,0.0783313,0.0237652,0.0212546,0.87921,0.0827268,0.0484177
3.0,0.0899087,0.060293,0.651782,0.91759,0.0668465,0.56906,0.0679468,0.895168,0.576749,0.0508805,0.732281,0.0316208,0.93406,0.453444,0.872975,0.0222186,0.825742,0.0243549,0.539718,0.797593,0.577153,0.968029,0.659844,0.933418,0.806282,0.243561,0.0592946,0.212911,0.839694,0.611139,0.816822,0.940274,0.077316,0.895019,0.0832349,0.237836,0.0553533,0.0489098,0.0284438,0.777995,0.886991,0.921682,0.818454,0.336684,0.0665227,0.0313583,0.0289631,0.87788,0.0843183,0.10087
3.0,0.0573633,0.0462729,0.751751,0.861638,0.0404191,0.844291,0.0530871,0.923462,0.530893,0.0414013,0.757475,0.0333899,0.936171,0.496094,0.885332,0.0143979,0.840549,0.0468965,0.616859,0.82848,0.614864,0.978944,0.68465,0.917256,0.843474,0.17119,0.0421892,0.475506,0.812159,0.585105,0.76601,0.921421,0.0607581,0.869536,0.0547358,0.217458,0.117243,0.0378413,0.0216133,0.804267,0.837216,0.951886,0.809429,0.394574,0.0460672,0.0271275,0.0248775,0.909307,0.10476,0.0792216
3.0,0.0537969,0.285409,0.69094,0.889296,0.0343673,0.781245,0.021512,0.705371,0.555852,0.0678048,0.752828,0.0215643,0.942347,0.413708,0.896642,0.0217867,0.788519,0.02669,0.564453,0.811818,0.655497,0.984038,0.638024,0.951683,0.748926,0.0926151,0.0305789,0.219835,0.73509,0.906474,0.584622,0.938823,0.0225367,0.706635,0.0197442,0.115667,0.0406554,0.0277017,0.026694,0.673386,0.865029,0.8844,0.863735,0.168529,0.0376881,0.0173141,0.0229345,0.872168,0.046992,0.0634653
3.0,0.131059,0.173505,0.619306,0.897683,0.0692263,0.582388,0.087271,0.924189,0.0204575,0.138025,0.831207,0.0249374,0.931963,0.251127,0.886437,0.0292015,0.903296,0.0229815,0.64456,0.877027,0.710869,0.97526,0.700932,0.934032,0.803627,0.374487,0.0378445,0.0469784,0.928794,0.296847,0.878002,0.924246,0.192136,0.906023,0.137281,0.395401,0.0764311,0.0554183,0.0210118,0.824347,0.864907,0.947304,0.895154,0.51899,0.101124,0.0273198,0.0246842,0.870676,0.0621799,0.0502735
3.0,0.0611947,0.0235096,0.871011,0.914422,0.0925977,0.789076,0.0668769,0.942453,0.522857,0.0383398,0.833553,0.0173295,0.908927,0.467077,0.906228,0.0378497,0.905774,0.0450843,0.569336,0.851968,0.634153,0.987598,0.752952,0.927244,0.823064,0.143358,0.0515421,0.335012,0.835065,0.676457,0.878389,0.939575,0.0345929,0.909064,0.0164396,0.23335,0.104852,0.0491655,0.031684,0.893959,0.932871,0.967655,0.898376,0.411864,0.0749168,0.0201647,0.0187202,0.926717,0.0624075,0.0407896
3.0,0.0653451,0.0350269,0.802807,0.882317,0.0885989,0.76556,0.0719161,0.897849,0.673333,0.0360588,0.734114,0.0243124,0.959622,0.47992,0.858998,0.0420409,0.859922,0.0226073,0.582772,0.80721,0.583742,0.976057,0.663043,0.946635,0.788963,0.141794,0.0469539,0.503808,0.782569,0.73543,0.771723,0.970706,0.0488617,0.878616,0.0256502,0.232203,0.0793324,0.0390599,0.0327104,0.761431,0.837875,0.954561,0.778285,0.340937,0.0754969,0.0286184,0.0213752,0.93375,0.0816644,0.0788187
3.0,0.0614784,0.0554063,0.785883,0.878151,0.0975875,0.744624,0.0644451,0.880381,0.588622,0.0532195,0.673713,0.0390834,0.917096,0.409997,0.86101,0.0394144,0.84638,0.0380247,0.452165,0.796866,0.494601,0.96876,0.635995,0.941848,0.793124,0.139035,0.0496615,0.540127,0.776933,0.708232,0.621386,0.915035,0.0598228,0.854038,0.031689,0.219079,0.0947838,0.0635412,0.0446116,0.776361,0.808121,0.910169,0.761588,0.280244,0.0707077,0.0290041,0.0313603,0.861808,0.0865869,0.0829253
3.0,0.0645792,0.0437537,0.744989,0.874255,0.0589759,0.802147,0.0200913,0.906142,0.59939,0.0488242,0.766305,0.0254741,0.948479,0.526909,0.867127,0.0144935,0.890147,0.0245197,0.595772,0.844317,0.634613,0.982515,0.688217,0.948485,0.787703,0.18039,0.0245786,0.468995,0.778001,0.687531,0.835756,0.940529,0.0344345,0.873168,0.0534361,0.20654,0.0827013,0.0352645,0.0268301,0.780732,0.850375,0.946311,0.791952,0.355784,0.0667234,0.0209552,0.0218103,0.905937,0.0888606,0.0569162
3.0,0.0909156,0.0512476,0.716985,0.910224,0.087251,0.678759,0.0654541,0.926737,0.529103,0.0409276,0.723349,0.0286736,0.933535,0.395346,0.863322,0.0443789,0.89532,0.0321987,0.563844,0.814123,0.565536,0.964198,0.608905,0.933698,0.786916,0.240672,0.0486414,0.400391,0.846775,0.64398,0.803723,0.949041,0.106453,0.872263,0.0986674,0.230968,0.0738371,0.0541329,0.0271288,0.789232,0.85438,0.920962,0.844943,0.331285,0.0712227,0.0271246,0.0332584,0.872879,0.0767217,0.101775
3.0,0.0887101,0.0545458,0.779623,0.883568,0.106255,0.769183,0.0803032,0.92313,0.564955,0.0707061,0.728658,0.0441702,0.927064,0.505262,0.853503,0.0384504,0.856846,0.0571243,0.495145,0.796331,0.573712,0.973994,0.712557,0.913697,0.835093,0.178798,0.057948,0.512163,0.811908,0.757723,0.785683,0.93111,0.0500278,0.870968,0.03119,0.216471,0.0761837,0.062737,0.0433109,0.816921,0.847248,0.940463,0.836568,0.285298,0.0873927,0.0336931,0.0408715,0.884835,0.0978247,0.113899
3.0,0.0677139,0.0921642,0.798362,0.901569,0.0803994,0.663997,0.0664971,0.926199,0.65477,0.0706233,0.755022,0.0283421,0.955327,0.51598,0.899709,0.0258355,0.892251,0.036833,0.531787,0.799999,0.617086,0.975568,0.691431,0.951495,0.837372,0.22283,0.0500062,0.497605,0.789083,0.867464,0.82194,0.957604,0.100098,0.898643,0.0608811,0.234308,0.0901669,0.0454754,0.0305367,0.817185,0.884978,0.963481,0.856572,0.429809,0.0957966,0.0239402,0.033425,0.904208,0.0853227,0.115697
3.0,0.0721211,0.0602382,0.778792,0.859569,0.0962736,0.770501,0.069682,0.91646,0.643621,0.0495522,0.685159,0.0255452,0.95201,0.490922,0.858786,0.0407502,0.877429,0.0268157,0.557865,0.76384,0.545829,0.97583,0.637057,0.926534,0.819895,0.147118,0.0646905,0.539894,0.752892,0.709467,0.819671,0.936869,0.0805309,0.857038,0.0307589,0.249802,0.0956859,0.0714397,0.0317052,0.788443,0.839268,0.915406,0.787456,0.419808,0.070094,0.026533,0.0189368,0.910663,0.105216,0.0647758
3.0,0.05612,0.0305635,0.815287,0.817579,0.0599224,0.805628,0.0536422,0.905813,0.692162,0.0323497,0.685041,0.0277775,0.966255,0.412603,0.820057,0.0247441,0.817489,0.0433286,0.623761,0.753701,0.516414,0.979553,0.602569,0.938996,0.807348,0.107134,0.0468922,0.518681,0.724822,0.752493,0.739516,0.959239,0.0370972,0.806085,0.0186526,0.181521,0.0481995,0.0448129,0.0266503,0.731348,0.806188,0.948703,0.744503,0.284458,0.0663375,0.0234304,0.0207861,0.896494,0.0817645,0.0538246
3.0,0.0939233,0.0894409,0.700938,0.890613,0.0953375,0.737125,0.0823224,0.927119,0.52101,0.0632604,0.746978,0.0339776,0.945949,0.487404,0.887988,0.0250677,0.906599,0.0216872,0.536155,0.859232,0.700498,0.983433,0.679323,0.943298,0.860138,0.275532,0.0511762,0.448775,0.867525,0.464958,0.849678,0.927311,0.121182,0.88614,0.0572277,0.318456,0.0731787,0.0620341,0.0331325,0.833121,0.867601,0.929691,0.851716,0.457611,0.0909095,0.0215167,0.0290046,0.909345,0.0680851,0.0785918
