class,cg21051964,cg15256305,cg17590135,cg00590036,cg10584587,cg04875128,cg03127558,cg05453358,cg20002958,cg01953615,cg03545227,cg00135497,cg14527097,cg15896098,cg08874430,cg03735012,cg07804728,cg23935300,cg14710459,cg03354992,cg26168643,cg15544650,cg12559685,cg02983451,cg08926713,cg15668967,cg07871971,cg09180512,cg10899301,cg01717881,cg08128680,cg21610439,cg18752716,cg03329165,cg03760191,cg23018039,cg27101452,cg14426312,cg19640789,cg26154534,cg16140714,cg05115468,cg26935102,cg14800351,cg26889367,cg02118635,cg22407458,cg13590117,cg11552078,cg11199182,cg17353721,cg00450029,cg11056569,cg19722847,cg12624829,cg05599106,cg22850234,cg15849154,cg19451698,cg08839164,cg23003290,cg24756378,cg15135047,cg05415871,cg00855396,cg25958733,cg26916609,cg02000145,cg16308533,cg03669785
1.0,0.825081,0.298148,0.971226,0.120815,0.975978,0.430995,0.600204,0.870944,0.861764,0.803493,0.173718,0.675399,0.495756,0.0102337,0.00869896,0.481823,0.907539,0.92613,0.863181,0.0814255,0.706473,0.0246638,0.826771,0.307667,0.726807,0.890427,0.840829,0.975884,0.132544,0.967144,0.0314985,0.896356,0.899426,0.0287917,0.816357,0.913663,0.966982,0.0638834,0.987017,0.141021,0.965773,0.0295291,0.384849,0.49644,0.118015,0.0257777,0.406011,0.965595,0.237046,0.925853,0.894096,0.887161,0.883892,0.090189,0.0165398,0.0874116,0.0159005,0.949088,0.0476269,0.822119,0.13521,0.656112,0.360491,0.914614,0.890452,0.929501,0.957334,0.0227645,0.883729,0.868929
1.0,0.90902,0.230678,0.965317,0.101976,0.95171,0.364125,0.95611,0.97603,0.855388,0.871514,0.174537,0.784981,0.820785,0.00839109,0.00630857,0.597176,0.897251,0.960302,0.668653,0.223496,0.702461,0.0694393,0.812066,0.579757,0.808862,0.908687,0.857951,0.991919,0.07155,0.962584,0.0101565,0.920104,0.925966,0.0410982,0.941001,0.943532,0.974565,0.0675864,0.988801,0.302014,0.971633,0.0275317,0.478968,0.6448,0.0138665,0.066087,0.534512,0.97753,0.160108,0.931745,0.914154,0.724517,0.943215,0.100985,0.0161922,0.120975,0.0101512,0.9251,0.0570182,0.91296,0.109947,0.563012,0.399358,0.977164,0.879058,0.945442,0.880673,0.107725,0.842439,0.889628
1.0,0.884287,0.353677,0.95167,0.142653,0.965633,0.368824,0.834371,0.915741,0.86792,0.727945,0.184085,0.811863,0.891776,0.0106531,0.0112567,0.501975,0.910609,0.937325,0.848949,0.141064,0.684442,0.0150254,0.810292,0.308534,0.8363,0.250628,0.819398,0.984141,0.139567,0.946766,0.0133299,0.870211,0.898032,0.0226742,0.790469,0.927767,0.959569,0.086545,0.986881,0.15269,0.953826,0.0271524,0.427485,0.521816,0.0178322,0.0162417,0.409364,0.91513,0.178839,0.921755,0.867013,0.912027,0.880032,0.0523154,0.0223226,0.0822923,0.024286,0.923589,0.0846713,0.809679,0.102386,0.624615,0.307018,0.926316,0.881217,0.935188,0.956157,0.0338319,0.700561,0.860876
1.0,0.918926,0.293303,0.425307,0.145916,0.947526,0.478502,0.885038,0.92274,0.906293,0.797348,0.196099,0.778566,0.908055,0.0163117,0.0110626,0.495957,0.930113,0.925824,0.844142,0.108922,0.741243,0.109689,0.826023,0.444141,0.806134,0.332208,0.773576,0.983983,0.172333,0.96584,0.0153002,0.830029,0.883741,0.0250239,0.837473,0.929401,0.972276,0.0549624,0.985579,0.0802107,0.962663,0.0219541,0.350098,0.523826,0.0146833,0.0165642,0.494021,0.963763,0.156671,0.926137,0.899135,0.873267,0.879218,0.0942178,0.0253155,0.125038,0.126708,0.902459,0.0740842,0.779652,0.101956,0.594457,0.401393,0.969348,0.824023,0.932497,0.889079,0.0330973,0.723109,0.843295
1.0,0.947025,0.279302,0.971332,0.146406,0.976726,0.464875,0.93933,0.927756,0.883941,0.760498,0.211214,0.779866,0.860083,0.0106127,0.010034,0.442027,0.949783,0.923081,0.836218,0.111522,0.727727,0.0552842,0.780735,0.409383,0.771191,0.284081,0.774645,0.980454,0.164685,0.967886,0.0128099,0.854468,0.89171,0.0337725,0.836747,0.951835,0.971717,0.0904227,0.986002,0.275077,0.952922,0.0266959,0.362536,0.550734,0.0159168,0.0207135,0.376708,0.923163,0.231327,0.911105,0.847567,0.890291,0.880163,0.0900764,0.0225276,0.102704,0.0280649,0.9176,0.0870887,0.791989,0.11777,0.600168,0.372223,0.974392,0.915541,0.931323,0.78855,0.0210453,0.740245,0.841164
1.0,0.929561,0.391749,0.95119,0.172539,0.979439,0.493107,0.933937,0.86557,0.882953,0.804615,0.17087,0.844164,0.895621,0.0111985,0.00898208,0.520512,0.910552,0.928784,0.857011,0.307459,0.691517,0.0390314,0.843218,0.476181,0.826685,0.885116,0.866178,0.98343,0.129596,0.972173,0.0117795,0.876831,0.894006,0.185708,0.863167,0.940275,0.971589,0.1154,0.982883,0.0869204,0.94614,0.0312551,0.455974,0.604037,0.0161553,0.0231749,0.411693,0.94245,0.268366,0.910307,0.894968,0.905465,0.857764,0.0993754,0.0227737,0.077739,0.0404617,0.9296,0.107927,0.84444,0.157356,0.664319,0.39503,0.935845,0.844186,0.910155,0.958791,0.0351837,0.89268,0.856621
1.0,0.922443,0.243833,0.960825,0.0967657,0.947088,0.301525,0.84779,0.974252,0.902816,0.768456,0.140977,0.710534,0.896358,0.0093255,0.00496888,0.543983,0.88393,0.945716,0.896768,0.107921,0.723094,0.0622952,0.944396,0.629905,0.76244,0.894564,0.924819,0.988708,0.0848089,0.954894,0.011227,0.925951,0.917794,0.02498,0.926151,0.940865,0.978172,0.0927146,0.980164,0.267983,0.966876,0.0156788,0.45882,0.601858,0.0165691,0.017278,0.186386,0.914584,0.18582,0.951086,0.938788,0.940816,0.895436,0.0809971,0.0180534,0.108116,0.0137583,0.566969,0.0616169,0.846653,0.100643,0.72833,0.413451,0.946406,0.901763,0.674748,0.949374,0.0171027,0.955622,0.916521
1.0,0.884178,0.157604,0.952637,0.133199,0.946885,0.414996,0.919587,0.890622,0.906841,0.765305,0.218355,0.775418,0.874369,0.0122859,0.00364849,0.376188,0.909571,0.889928,0.856753,0.194923,0.630107,0.0605714,0.813129,0.407497,0.886268,0.887449,0.782053,0.798718,0.152233,0.959544,0.0213205,0.847575,0.879558,0.144955,0.764183,0.93724,0.970015,0.0940308,0.984817,0.22045,0.963481,0.0213991,0.473906,0.528521,0.0288762,0.0393071,0.477173,0.923327,0.230293,0.922876,0.897918,0.718513,0.883471,0.0999388,0.0223282,0.140259,0.0333876,0.917856,0.0916671,0.796146,-0.0368673,0.77619,0.300234,0.912951,0.916544,0.776563,0.95669,0.0264259,0.715695,0.875258
1.0,0.954889,0.297438,0.959267,0.109123,0.972782,0.536121,0.933358,0.961219,0.906716,0.773952,0.171072,0.851957,0.423668,0.0174435,0.00924008,0.529041,0.903406,0.924894,0.809342,0.219729,0.540989,0.079609,0.858628,0.464445,0.90663,0.917932,0.865603,0.98483,0.142284,0.961828,0.013866,0.894282,0.89247,0.0431402,0.880397,0.913465,0.975507,0.0509462,0.98735,0.161479,0.96901,0.031337,0.484767,0.568431,0.0152627,0.0276362,0.450255,0.915357,0.168187,0.932859,0.905867,0.709424,0.859684,0.0669557,0.0537925,0.0904972,0.0287881,0.911172,0.0936521,0.830416,0.114104,0.685041,0.442068,0.950242,0.804601,0.931299,0.754758,0.0212275,0.857055,0.864087
-1.0,0.921519,0.216515,0.958116,0.16812,0.970845,0.284449,0.912398,0.832486,0.869215,0.702946,0.173739,0.833395,0.926939,0.013781,0.0119499,0.347765,0.890026,0.922154,0.847389,0.15984,0.62789,0.0748986,0.798542,0.35151,0.812062,0.865995,0.85904,0.981008,0.117455,0.962628,0.0121077,0.832746,0.915171,0.0425475,0.838189,0.936768,0.964508,0.0828057,0.956259,0.122787,0.950851,0.0204035,0.425837,0.547984,0.0184881,0.0224286,0.386617,0.93943,0.238506,0.924606,0.907379,0.873466,0.861616,0.0716419,0.025576,0.106604,0.0302016,0.916189,0.0717499,0.787679,0.123961,0.849605,0.532927,0.940602,0.922509,0.842648,0.958702,0.0202769,0.859699,0.825926
-1.0,0.921245,0.323954,0.952768,0.12598,0.957606,0.399664,0.922923,0.939439,0.891165,0.744137,0.180153,0.80941,0.819098,0.0231715,0.0107922,0.530427,0.927578,0.92649,0.799073,0.29047,0.647992,0.068336,0.871803,0.452546,0.819537,0.926254,0.879667,0.98059,0.16001,0.953462,0.0180447,0.834191,0.899224,0.0355073,0.862318,0.944261,0.968409,0.0783498,0.987394,0.195052,0.956435,0.0275476,0.433539,0.555787,0.0176107,0.022433,0.488922,0.957552,0.179668,0.922722,0.908736,0.916593,0.86077,0.0853422,0.0272326,0.127063,0.170399,0.927713,0.0795281,0.868398,0.122077,0.788389,0.345106,0.901834,0.834274,0.603838,0.955179,0.0386469,0.932733,0.839038
-1.0,0.930567,0.128278,0.935043,0.18962,0.977835,0.121756,0.934004,0.687253,0.894178,0.775476,0.183029,0.888514,0.889723,0.0146098,0.00971983,0.109411,0.917388,0.946255,0.843098,0.11001,0.594479,0.0832453,0.769495,0.107338,0.681743,0.838427,0.825346,0.980552,0.170607,0.942545,0.0189713,0.821098,0.91077,0.0368272,0.786381,0.939781,0.969298,0.135306,0.985162,0.161856,0.973352,0.0246536,0.404756,0.56627,0.0190792,0.0226328,0.353234,0.94991,0.1974,0.941945,0.883086,0.922687,0.871268,0.0882007,0.0220869,0.0614486,0.0335165,0.915036,0.0835167,0.861454,0.12299,0.860523,0.529619,0.929552,0.935783,0.950113,0.950097,0.0265006,0.89994,0.879978
-1.0,0.860238,0.312597,0.916612,0.172852,0.961909,0.410932,0.935596,0.892038,0.816822,0.808197,0.216195,0.773329,0.872424,0.0150524,0.0111034,0.444726,0.910614,0.953437,0.8838,0.313825,0.718643,0.077209,0.872749,0.401821,0.832969,0.873769,0.857076,0.98186,0.154104,0.933639,0.0177844,0.841237,0.87241,0.0316677,0.824243,0.938811,0.969956,0.110316,0.986755,0.145084,0.965721,0.0238394,0.436954,0.536003,0.0203486,0.0226033,0.462958,0.95532,0.219174,0.937182,0.891901,0.940866,0.860116,0.0963205,0.0316836,0.112561,0.0223631,0.902901,0.105046,0.765774,0.110719,0.716749,0.438649,0.913889,0.915089,0.936802,0.952013,0.0278588,0.917882,0.830611
-1.0,0.922904,0.437838,0.956901,0.150494,0.975039,0.532157,0.940071,0.971557,0.875766,0.850038,0.201271,0.848387,0.889991,0.0127592,0.00984471,0.620371,0.910715,0.911379,0.862466,0.255237,0.77174,0.0801851,0.800991,0.567064,0.90472,0.355986,0.787756,0.982753,0.230255,0.950576,0.0148459,0.876578,0.86922,0.027538,0.923462,0.939607,0.981471,0.0980631,0.986868,0.138379,0.960916,0.0208527,0.388263,0.498616,0.0150131,0.0162328,0.568819,0.962496,0.20598,0.937031,0.870904,0.929427,0.86698,0.0704597,0.0226357,0.05991,0.0336858,0.903556,0.0739986,0.882823,0.117179,0.651459,0.421299,0.958733,0.88178,0.870731,0.953649,0.0229804,0.775953,0.853845
-1.0,0.926117,0.533666,0.939878,0.126714,0.96298,0.450288,0.899188,0.894083,0.890486,0.866875,0.185899,0.700292,0.916028,0.0104523,0.0100225,0.546988,0.896363,0.923362,0.859906,0.230603,0.691881,0.0222068,0.887925,0.510695,0.889772,0.286429,0.878404,0.982512,0.157205,0.955189,0.0155475,0.846094,0.896908,0.0266159,0.865366,0.941559,0.921725,0.0927271,0.986232,0.307475,0.958294,0.0235688,0.385332,0.49513,0.0134837,0.0183504,0.42199,0.903982,0.195526,0.920171,0.915798,0.880272,0.830954,0.0506556,0.0317052,0.103251,0.0168183,0.928809,0.0895823,0.929165,0.0888169,0.575365,0.487059,0.933898,0.881207,0.937547,0.95921,0.0369131,0.937715,0.859746
-1.0,0.921561,0.23657,0.964497,0.158887,0.952002,0.429701,0.880413,0.948977,0.914872,0.720596,0.186454,0.779004,0.921152,0.0122473,0.0101767,0.460874,0.895074,0.923058,0.859357,0.225303,0.679551,0.0571948,0.743916,0.471985,0.855958,0.875622,0.753005,0.979144,0.132281,0.972456,0.011102,0.871407,0.913444,0.0284708,0.91347,0.943381,0.968454,0.152033,0.972705,0.0900581,0.955026,0.0212333,0.470311,0.599866,0.0149007,0.0147185,0.361293,0.908718,0.220786,0.933326,0.893572,0.81393,0.862135,0.094663,0.0323178,0.127091,0.0172254,0.903618,0.0806271,0.786323,0.134565,0.663194,0.358483,0.962932,0.92031,0.870224,0.979971,0.0310042,0.705176,0.822678
-1.0,0.849037,0.303307,0.939502,0.169756,0.974923,0.386877,0.945356,0.898419,0.84792,0.791419,0.208284,0.801811,0.887355,0.0143038,0.0102084,0.455275,0.917422,0.917962,0.856658,0.313456,0.763521,0.0486171,0.876867,0.410565,0.824269,0.913412,0.817686,0.981157,0.110964,0.958787,0.0134681,0.864884,0.887359,0.0379451,0.823738,0.9304,0.974451,0.104173,0.985283,0.0933123,0.952762,0.0327242,0.464304,0.5472,0.0187915,0.0203368,0.449913,0.952517,0.259668,0.921529,0.893024,0.895791,0.874228,0.10981,0.0248875,0.103382,0.0252758,0.909117,0.0801081,0.781433,0.109346,0.727557,0.40867,0.921839,0.931207,0.943143,0.955019,0.0245714,0.902477,0.845462
-1.0,0.914459,0.221971,0.976465,0.188492,0.967545,0.439592,0.934705,0.938294,0.90335,0.780931,0.195357,0.785798,0.913173,0.0142108,0.00875283,0.432718,0.869474,0.932536,0.853687,0.295854,0.7505,0.0506347,0.847035,0.428291,0.860373,0.851097,0.818791,0.978777,0.189921,0.966084,0.0107457,0.878373,0.904125,0.0391273,0.902886,0.934365,0.970287,0.102059,0.957546,0.0674055,0.927097,0.0257569,0.407094,0.540469,0.0164736,0.0211022,0.351609,0.948265,0.282824,0.922733,0.904843,0.908706,0.871811,0.0941678,0.0203202,0.0992041,0.0331671,0.925945,0.0593908,0.878485,0.191574,0.722837,0.294637,0.963946,0.924444,0.925675,0.954679,0.0270172,0.77973,0.853212
-1.0,0.941243,0.267075,0.962939,0.155121,0.972674,0.462203,0.926594,0.895802,0.913521,0.780789,0.195384,0.797181,0.902032,0.0143414,0.0102751,0.456117,0.852555,0.932545,0.848694,0.162694,0.705755,0.107513,0.844512,0.432563,0.801671,0.33602,0.852273,0.98112,0.180828,0.9692,0.0131331,0.857937,0.901707,0.0327259,0.847323,0.942323,0.97168,0.117175,0.984233,0.278078,0.405999,0.0416424,0.414023,0.506048,0.0154607,0.0201418,0.412693,0.94471,0.21781,0.915528,0.903513,0.897088,0.866151,0.0826238,0.0210267,0.0919279,0.143838,0.901164,0.096425,0.843514,0.107804,0.724481,0.32056,0.957439,0.831783,0.912858,0.887041,0.0252999,0.84059,0.850139
-1.0,0.92204,0.333384,0.487923,0.172671,0.932271,0.430363,0.946113,0.957214,0.896829,0.841534,0.206016,0.80466,0.878982,0.012949,0.00878123,0.52781,0.884543,0.926879,0.787032,0.249453,0.652878,0.0692811,0.837825,0.506372,0.859127,0.80706,0.806281,0.98047,0.198768,0.942151,0.0168361,0.862936,0.891218,0.0263439,0.830867,0.919303,0.963666,0.109409,0.980613,0.293192,0.973267,0.022202,0.405989,0.564456,0.0192581,0.0223051,0.400701,0.934067,0.215643,0.932307,0.882786,0.926761,0.867632,0.101567,0.0343253,0.0819844,0.0282036,0.904172,0.0829964,0.823351,0.102986,0.670921,0.395893,0.96046,0.917204,0.762328,0.94034,0.0468738,0.838217,0.827209
-1.0,0.94475,0.180482,0.538403,0.145423,0.9755,0.067452,0.933257,0.747423,0.923085,0.872637,0.197058,0.818423,0.881224,0.0137257,0.00995827,0.123717,0.878936,0.92232,0.875138,0.141031,0.588772,0.0781596,0.819887,0.100052,0.803222,0.854264,0.820238,0.984137,0.0949766,0.946376,0.0159818,0.85724,0.884235,0.0333615,0.832933,0.929036,0.98031,0.109559,0.985544,0.178201,0.976746,0.0246923,0.467255,0.573189,0.0189623,0.0192128,0.335654,0.954501,0.172201,0.925553,0.895485,0.913753,0.830161,0.106447,0.0257043,0.0702495,0.0327781,0.916751,0.0884873,0.916334,0.112961,0.872648,0.493908,0.958574,0.940655,0.682628,0.972575,0.0426228,0.955228,0.885075
-1.0,0.928344,0.445151,0.969456,0.148892,0.967217,0.458561,0.861514,0.934898,0.916801,0.856413,0.209131,0.742031,0.891565,0.0143925,0.0119932,0.464982,0.922444,0.924047,0.835211,0.21989,0.643283,0.0397532,0.823801,0.415626,0.901926,0.877662,0.775473,0.97796,0.126393,0.96312,0.0161238,0.880489,0.900622,0.035786,0.823968,0.944098,0.965997,0.0988371,0.984679,0.104468,0.96787,0.027647,0.464361,0.528777,0.0178692,0.0257681,0.442096,0.945004,0.227153,0.917201,0.913227,0.65012,0.85884,0.122866,0.0190805,0.092733,0.0296666,0.916401,0.0863082,0.804987,0.163906,0.605677,0.328446,0.933157,0.933949,0.929439,0.950754,0.0238986,0.788962,0.826654
-1.0,0.904194,0.411368,0.964226,0.121132,0.934893,0.413714,0.920093,0.900894,0.901461,0.780393,0.176555,0.821213,0.888186,0.0088619,0.00925682,0.523116,0.901155,0.931212,0.854715,0.271138,0.599635,0.0574748,0.861475,0.54015,0.908559,0.844649,0.834942,0.984392,0.126043,0.96232,0.0118284,0.878291,0.883016,0.0312922,0.883219,0.928136,0.966756,0.0839567,0.983709,0.0876825,0.949353,0.0238228,0.432186,0.551638,0.0150197,0.0181486,0.40542,0.957173,0.25565,0.933087,0.872953,0.876444,0.841618,0.118851,0.0224291,0.105451,0.0276177,0.911352,0.103071,0.887897,0.130139,0.688618,0.331082,0.91603,0.893009,0.945637,0.958138,0.0472331,0.863983,0.8202
