class,cg06358970,cg15934776,cg24461669,cg27133034,cg05630556,cg07824824,cg26037614,cg00010954,cg22827250,cg15772025,cg22372182,cg02308712,cg25940946,cg01108080,cg03028786,cg06132727,cg20807545,cg08115957,cg00179374,cg20002958,cg19489423,cg03354508,cg11614451,cg02444300,cg19224645,cg06753057,cg09320199,cg22417733,cg14413721,cg07570142,cg07806886,cg11032077,cg06816350,cg08918582,cg26244738,cg06211323,cg24589459,cg18126442,cg03329148,cg21051964,cg17703048,cg20150982,cg01416891,cg07035704,cg10588622,cg26343883,cg12518898,cg13172367,cg07608496,cg24053748,cg24244437,cg15607142,cg08357627,cg19451698,cg04808130,cg17239923,cg24304712,cg13474998,cg14355608,cg23213696,cg11864574,cg08957484,cg05456022,cg11410682,cg19738305,cg26307926,cg13466694,cg19744936,cg09682213,cg20784649
1.0,0.00760284,0.780714,0.955643,0.443084,0.0472729,0.357282,0.0486792,0.475471,0.290395,0.0450939,0.118437,0.570777,0.0425562,0.0125206,0.865408,0.641719,0.187348,0.961337,0.544266,0.827775,0.961711,0.414842,0.0519443,0.0108815,0.197541,0.798548,0.575146,0.118519,0.127471,0.0444306,0.039162,0.942163,0.711095,0.779972,0.0485227,0.250787,0.0623287,0.191792,0.734517,0.925992,0.910384,0.237462,0.187786,0.782036,0.129361,0.127727,0.00780252,0.964468,0.0236947,0.0750989,0.0660919,0.791416,0.634521,0.0626005,0.921421,0.0465577,0.0381097,0.35095,0.0131067,0.0322482,0.434204,0.050709,0.0115498,0.123154,0.0357444,0.131068,0.242117,0.0636149,0.756475,0.0349171
1.0,0.00777006,0.889788,0.961743,0.810409,0.0430285,0.479752,0.0302599,0.548339,0.236325,0.0355801,0.181877,0.5882,0.0536855,0.0121682,0.906661,0.544247,0.203586,0.921337,0.72247,0.894273,0.964485,0.341854,0.0476315,0.009723,0.13216,0.84239,0.771357,0.0938172,0.112894,0.0441627,0.0397626,0.94877,0.641404,0.773673,0.0627915,0.373633,0.0559012,0.140595,0.858531,0.928525,0.934522,0.317483,0.160092,0.773969,0.514128,0.184423,0.0068314,0.918571,0.023324,0.078014,0.0304681,0.788534,0.773569,0.0593491,0.932557,0.0578153,0.020235,0.256533,0.0139498,0.0321386,0.414367,0.0988479,0.0105759,0.167301,0.035586,0.103452,0.265169,0.0686539,0.637915,0.0323709
1.0,0.0305787,0.808372,0.942909,0.741841,0.0254191,0.323348,0.0207227,0.477497,0.282827,0.0458243,0.353782,0.430747,0.0125475,0.0173501,0.835493,0.545268,0.166609,0.960812,0.529634,0.861764,0.939246,0.323,0.0389642,0.449913,0.0625189,0.86918,0.759869,0.0649684,0.0970936,0.0378063,0.0497312,0.873695,0.656289,0.775807,0.0454114,0.375628,0.0339046,0.189857,0.798437,0.825081,0.872004,0.225922,0.155386,0.717662,0.48694,0.154479,0.0244397,0.910138,0.0215078,0.0703331,0.0117073,0.763933,0.757729,0.0476269,0.877079,0.0584435,0.191188,0.198728,0.0126017,0.0235266,0.402883,0.142191,0.011834,0.166323,0.0366637,0.117654,0.273071,0.102646,0.684267,0.0680397
1.0,0.00596531,0.708828,0.354924,0.700292,0.0336365,0.177729,0.028251,0.434449,0.352897,0.0360552,0.458908,0.389451,0.025967,0.0126513,0.828048,0.575661,0.150778,0.926673,0.613894,0.855388,0.964044,0.597405,0.035582,0.0101643,0.173526,0.835473,0.794881,0.100656,0.152474,0.0479517,0.0425367,0.949811,0.748594,0.631157,0.0755267,0.380199,0.0914089,0.149383,0.807363,0.90902,0.974793,0.207587,0.186643,0.773523,0.245617,0.162641,0.00486261,0.965947,0.0206594,0.0574052,0.0282523,0.808554,0.759138,0.0570182,0.913727,0.0557134,0.0224218,0.330664,0.0155003,0.0182616,0.422031,0.105064,0.0158406,0.13248,0.0417151,0.102295,0.340056,0.324035,0.707745,0.0345379
1.0,0.0104425,0.594439,0.774586,0.708405,0.0442774,0.266227,0.0227242,0.47065,0.334318,0.0539956,0.244891,0.414467,0.0197604,0.0121737,0.847349,0.589646,0.156204,0.946913,0.541821,0.86792,0.953955,0.311286,0.0382262,0.00994029,0.121961,0.77663,0.590457,0.0863653,0.127692,0.0533731,0.0524946,0.939987,0.673511,0.847457,0.0765358,0.337772,0.0428745,0.162802,0.773544,0.884287,0.946875,0.303798,0.151542,0.733675,0.231153,0.185645,0.00964293,0.926787,0.0239868,0.075994,0.0207927,0.742384,0.655784,0.0846713,0.92382,0.0562006,0.0382123,0.180076,0.0146915,0.0247588,0.46019,0.0939104,0.0130459,0.201088,0.0383701,0.161297,0.291345,0.00131344,0.655551,0.0575468
1.0,0.0110831,0.904803,0.940939,0.791372,0.059192,0.439219,0.0185953,0.54843,0.410097,0.0335955,0.494623,0.426606,0.0315012,0.0144029,0.490419,0.633931,0.176528,0.934587,0.553602,0.906293,0.963049,0.324067,0.0602932,0.0139807,0.142406,0.913183,0.717188,0.0970025,0.118308,0.0434934,0.0843181,0.949272,0.728801,0.622868,0.0540244,0.356737,0.0519031,0.237002,0.819776,0.918926,0.93846,0.233046,0.223525,0.66767,0.490797,0.162272,0.00868252,0.916889,0.0253879,0.0758207,0.029494,0.705488,0.714568,0.0740842,0.90421,0.0713555,0.0327576,0.220605,0.0179301,0.0360514,0.409549,0.143284,0.012697,0.188758,0.0298991,0.158924,0.258149,0.0789244,0.648062,0.000654504
1.0,0.00735559,0.891717,0.949593,0.662263,0.0572753,0.328709,0.0448252,0.539178,0.37423,0.0323624,0.512271,0.401803,0.00749565,0.0136751,0.474706,0.553932,0.22248,0.948282,0.600822,0.883941,0.955848,0.534848,0.0484064,0.0138133,0.211361,0.788431,0.723564,0.0885935,0.125995,0.0571135,0.0889626,0.950437,0.747907,0.808297,0.0504014,0.363599,0.26488,0.234562,0.79443,0.947025,0.951592,0.169725,0.193165,0.712227,0.230322,0.179396,0.00838096,0.902355,0.0237345,0.0941727,0.0402213,0.743916,0.758917,0.0870887,0.905335,0.0884544,0.0241817,0.341692,0.016513,0.0306121,0.507736,0.171528,0.0136402,0.184476,0.0423995,0.21908,0.226725,0.0680248,0.666181,0.0234407
1.0,0.0117992,0.638134,0.949733,0.824982,0.024967,0.420073,0.0242707,0.515747,0.377874,0.0344161,0.179516,0.595886,0.0565013,0.0131682,0.836155,0.583011,0.237791,0.937262,0.556086,0.882953,0.957046,0.479985,0.0597726,0.0118161,0.385794,0.840881,0.677336,0.117627,0.201205,0.0746718,0.046187,0.972945,0.788173,0.640301,0.13868,0.390868,0.0493705,0.257444,0.812329,0.929561,0.914678,0.267179,0.238465,0.646992,0.485696,0.238836,0.00984845,0.934476,0.025431,0.112243,0.037408,0.59817,0.718312,0.107927,0.898307,0.0914874,0.0354063,0.232407,0.0195056,0.0391271,0.474988,0.251122,0.0142947,0.229477,0.0348433,0.187341,0.327813,0.124867,0.586686,0.0727172
1.0,0.00441228,0.692875,0.929441,0.679917,0.0241587,0.413181,0.0185246,0.461008,0.28672,0.0271031,0.184516,0.63826,0.0147863,0.0106162,0.90586,0.628603,0.161248,0.937761,0.60578,0.902816,0.967597,0.352615,0.0259924,0.00951851,0.145269,0.806583,0.753147,0.0676617,0.230137,0.04385,0.0294894,0.94017,0.646178,0.801151,0.0376355,0.337548,0.0490386,0.136836,0.855922,0.922443,0.937485,0.19778,0.151385,0.784046,0.229962,0.14886,0.00579525,0.929468,0.0195661,0.0582805,0.0275688,0.822893,0.739037,0.0616169,0.929028,0.0401562,0.0250091,0.270356,0.0126594,0.024641,0.43607,0.0607685,0.00952812,0.149112,0.0264659,0.109072,0.333554,0.0476934,0.619692,0.036557
1.0,0.00999089,0.89121,0.950586,0.850151,0.0388983,0.310435,0.0336226,0.416372,0.294109,0.0695491,0.224207,0.490471,0.0836923,0.0140846,0.502541,0.544111,0.171962,0.944414,0.609828,0.906841,0.958373,0.371999,0.0595809,0.0138159,0.191647,0.776032,0.678753,0.176898,0.122006,0.039154,0.0644552,0.966832,0.658215,0.807242,0.0628224,0.344504,0.0524718,0.176796,0.77435,0.884178,0.853391,0.264717,0.174643,0.751582,0.20578,0.170252,0.00898511,0.938178,0.0234548,0.077578,0.0484523,0.703695,0.712727,0.0916671,0.915875,0.0699673,0.0311612,0.264255,0.0165779,0.0296545,0.467789,0.229211,0.0142194,0.267745,0.0407523,0.206379,0.233304,0.0878122,0.655374,0.0517765
1.0,0.00987762,0.762405,0.810216,0.691758,0.0464636,0.537373,0.0185782,0.549465,0.29031,0.0326167,0.330162,0.498772,0.0601917,0.0137723,0.519206,0.623301,0.179854,0.949424,0.596089,0.906716,0.958038,0.45817,0.0381813,0.016922,0.178075,0.86758,0.675386,0.107934,0.123242,0.0396542,0.0605924,0.944543,0.758668,0.46177,0.0824044,0.451745,0.0372364,0.232419,0.779093,0.954889,0.811258,0.34201,0.210067,0.708601,0.251937,0.244147,0.00733206,0.922069,0.0240585,0.0775708,0.0490841,0.62243,0.710961,0.0936521,0.923772,0.0628508,0.0482781,0.385797,0.0161749,0.0273832,0.488751,0.291056,0.0117093,0.217744,0.0348753,0.195338,0.3262,0.161278,0.680995,0.00498453
-1.0,0.0119401,0.861595,0.944234,0.763088,0.0337914,0.316097,0.0372354,0.441735,0.381694,0.0466022,0.303028,0.48101,0.0398473,0.0167019,0.823925,0.595937,0.211307,0.950171,0.682431,0.869215,0.954712,0.42099,0.0742839,0.0123843,0.233606,0.822502,0.699344,0.133277,0.129671,0.0498406,0.075058,0.949514,0.672165,0.719569,0.0817758,0.347485,0.0485343,0.244127,0.793734,0.921519,0.931815,0.229068,0.193695,0.699067,0.346425,0.177868,0.0166352,0.944345,0.0244328,0.079868,0.0489117,0.650293,0.666818,0.0717499,0.908561,0.0930087,0.0393891,0.297924,0.0235435,0.0345401,0.492173,0.194619,0.015166,0.239693,0.0358848,0.180011,0.311302,0.129498,0.615279,0.0410025
-1.0,0.0106329,0.649049,0.733934,0.774011,0.0486659,0.397762,0.0248966,0.544421,0.381854,0.0503931,0.369034,0.514541,0.0571624,0.0192368,0.876375,0.594328,0.210039,0.544363,0.648056,0.891165,0.957728,0.522644,0.0414,0.0163058,0.326677,0.924178,0.712788,0.114885,0.0908733,0.0534939,0.0559925,0.921411,0.624297,0.817283,0.0602648,0.425557,0.0341174,0.179433,0.843254,0.921245,0.837137,0.261247,0.169584,0.68342,0.262717,0.147426,0.0114065,0.936644,0.0279317,0.0716641,0.0173809,0.681527,0.678557,0.0795281,0.900481,0.0542712,0.0404907,0.208282,0.0202652,0.0472436,0.427702,0.299586,0.0143595,0.18067,0.0368281,0.219347,0.293808,0.0991494,0.625575,0.0955024
-1.0,0.0118936,0.857161,0.955188,0.673274,0.0397803,0.505051,0.0525785,0.507898,0.380453,0.0511521,0.428274,0.48731,0.0840255,0.0149357,0.897669,0.557183,0.218201,0.953689,0.583885,0.894178,0.945248,0.592047,0.074413,0.0169038,0.167699,0.804337,0.637823,0.147788,0.149297,0.0550746,0.0815304,0.81605,0.818912,0.774369,0.0798781,0.403159,0.0592479,0.254095,0.782018,0.930567,0.947366,0.221196,0.251208,0.697139,0.252265,0.172039,0.0101343,0.94085,0.0273665,0.0912943,0.0537875,0.752127,0.675095,0.0835167,0.895751,0.0481006,0.0656905,0.268885,0.0191764,0.0444543,0.503258,0.237191,0.0142432,0.168518,0.0580166,0.212594,0.313972,0.146636,0.699455,0.0420559
-1.0,0.0127745,0.772341,0.940094,0.741102,0.0465348,0.314608,0.0336078,0.543849,0.361066,0.0432194,0.362347,0.534564,0.0678555,0.0168942,0.859346,0.643295,0.195036,0.943078,0.657999,0.816822,0.947211,0.408585,0.0642702,0.0197719,0.194228,0.831445,0.647327,0.14187,0.164281,0.0416022,0.0479763,0.867934,0.63499,0.809621,0.106784,0.361774,0.0710772,0.265901,0.852789,0.860238,0.950853,0.257119,0.20891,0.635948,0.302589,0.182541,0.00942547,0.931685,0.0260094,0.106555,0.0303955,0.704471,0.64217,0.105046,0.906392,0.101126,0.0419039,0.29604,0.0201908,0.0361283,0.358742,0.216469,0.0174382,0.230158,0.0433932,0.290031,0.30426,0.207117,0.643795,0.038047
-1.0,0.0100415,0.93301,0.958447,0.76879,0.0568987,0.579469,0.0332567,0.663986,0.391225,0.0505973,0.393552,0.391663,0.0726514,0.0157875,0.859166,0.722558,0.217363,0.928716,0.495661,0.875766,0.965763,0.545447,0.0470858,0.015721,0.228217,0.86269,0.731042,0.0820423,0.143244,0.0588214,0.0675758,0.89646,0.69175,0.789156,0.118175,0.454567,0.0812667,0.32272,0.846776,0.922904,0.915569,0.252319,0.249357,0.727358,0.294277,0.275179,0.0136219,0.940008,0.0302958,0.110844,0.0256828,0.704549,0.703441,0.0739986,0.917059,0.0879503,0.0266653,0.280499,0.0179769,0.0481077,0.536579,0.338598,0.0149197,0.259373,0.0387203,0.227095,0.294621,0.147005,0.633747,0.0412179
-1.0,0.0112513,0.796743,0.924159,0.764528,0.0445865,0.437507,0.0343194,0.535918,0.272143,0.0690579,0.322716,0.460095,0.0568557,0.0145404,0.820529,0.653477,0.182612,0.94499,0.61255,0.890486,0.947414,0.395261,0.0342734,0.0113442,0.119033,0.888256,0.705354,0.0523748,0.16428,0.079299,0.0669907,0.950122,0.693225,0.762969,0.0750697,0.317409,0.0682201,0.151701,0.8399,0.926117,0.945093,0.242126,0.153922,0.682574,0.237648,0.229202,0.0123242,0.92351,0.0262523,0.0770273,0.0230646,0.730246,0.655299,0.0895823,0.883447,0.0599411,0.0265521,0.236872,0.0177695,0.0238578,0.49562,0.20891,0.0149067,0.256067,0.0465746,0.172358,0.284279,0.137612,0.583196,0.0595873
-1.0,0.0108136,0.830245,0.954545,0.740342,0.0451234,0.362698,0.0264569,0.458548,0.296574,0.0462354,0.492887,0.483553,0.107221,0.0132295,0.844961,0.591117,0.158818,0.946549,0.685454,0.914872,0.958855,0.505324,0.0723435,0.0119525,0.307979,0.882498,0.693917,0.133171,0.137994,0.0483796,0.0427747,0.874344,0.809923,0.755846,0.0918113,0.38748,0.0820022,0.238961,0.801716,0.921561,0.903488,0.253842,0.235866,0.697183,0.265929,0.199265,0.00970397,0.92766,0.0269585,0.111712,0.0381534,0.680052,0.708358,0.0806271,0.935039,0.101265,0.0487954,0.355553,0.0190816,0.0361374,0.544878,0.220909,0.0137422,0.223746,0.0340273,0.164743,0.366439,0.0832301,0.634148,0.0626498
-1.0,0.0114675,0.709606,0.959758,0.785849,0.0478984,0.371297,0.0295667,0.540743,0.358953,0.0526841,0.373797,0.386682,0.0873128,0.0158186,0.834877,0.645746,0.197836,0.953018,0.680316,0.84792,0.947956,0.415246,0.06514,0.0142468,0.163214,0.885255,0.638399,0.155556,0.123301,0.0580894,0.0751789,0.899234,0.664944,0.797412,0.0977845,0.350282,0.0700613,0.283305,0.778629,0.849037,0.94768,0.229209,0.229808,0.645608,0.294113,0.172299,0.00853492,0.938249,0.0277002,0.104872,0.0339993,0.701789,0.677759,0.0801081,0.915819,0.129402,0.0418746,0.357835,0.0215824,0.0453741,0.40564,0.222651,0.0147075,0.205894,0.0441745,0.264416,0.326905,0.13225,0.686037,0.0478596
-1.0,0.00990439,0.884397,0.955467,0.748177,0.081666,0.487751,0.0392989,0.502163,0.353925,0.0537024,0.412073,0.593348,0.026847,0.0152999,0.872404,0.568134,0.256093,0.941558,0.617009,0.90335,0.959852,0.508211,0.0592928,0.0162423,0.200846,0.950724,0.702203,0.101071,0.161937,0.0543704,0.0836089,0.949627,0.791534,0.803027,0.0547706,0.382314,0.174456,0.278085,0.825847,0.914459,0.944358,0.184126,0.251061,0.713382,0.489595,0.203548,0.00998109,0.941952,0.0254751,0.124657,0.0337439,0.682506,0.698653,0.0593908,0.898852,0.0919289,0.0386305,0.192962,0.0244465,0.0280662,0.451545,0.2083,0.0152641,0.150195,0.0573877,0.180607,0.28515,0.14537,0.586786,0.101411
-1.0,0.0102923,0.793942,0.92649,0.808267,0.048974,0.415379,0.0218162,0.479839,0.37038,0.0330565,0.432361,0.563474,0.0241699,0.0154309,0.873658,0.516183,0.208013,0.940033,0.712347,0.913521,0.954189,0.524935,0.0528344,0.016343,0.146428,0.848407,0.691304,0.118185,0.14755,0.05504,0.0813791,0.919857,0.83226,0.530037,0.191751,0.396009,0.056303,0.233319,0.8464,0.941243,0.906101,0.312755,0.183221,0.690669,0.202518,0.234395,0.00854557,0.912829,0.0301799,0.0848399,0.0283788,0.699444,0.728322,0.096425,0.901121,0.0748667,0.0334052,0.202934,0.0222698,0.0383299,0.502725,0.259327,0.0124517,0.235153,0.0412901,0.14487,0.296063,0.149881,0.601761,0.0433897
-1.0,0.0107111,0.887453,0.928928,0.78951,0.0861151,0.450345,0.0473402,0.567547,0.40649,0.0485643,0.456085,0.46427,0.0372806,0.0171938,0.82511,0.569275,0.21506,0.92583,0.616763,0.896829,0.954444,0.436983,0.0688721,0.0165748,0.294492,0.822715,0.650546,0.112976,0.152238,0.0667185,0.104357,0.945818,0.760962,0.790357,0.0782893,0.429842,0.0675961,0.256595,0.838231,0.92204,0.925425,0.367253,0.205044,0.648849,0.347224,0.182083,0.00104994,0.910122,0.0250546,0.115968,0.0351342,0.701906,0.659952,0.0829964,0.887134,0.110018,0.0253812,0.200489,0.0185212,0.0441624,0.454912,0.281419,0.0167123,0.276105,0.0484154,0.183919,0.323308,0.177477,0.538814,0.0386608
-1.0,0.00957475,0.918233,0.94385,0.869214,0.055295,0.570954,0.0474648,0.553781,0.340073,0.0465831,0.477613,0.563656,0.0681109,0.0176879,0.852698,0.50658,0.231835,0.934055,0.616573,0.923085,0.944762,0.5764,0.0948641,0.0182962,0.278803,0.846764,0.617581,0.22205,0.155256,0.0611029,0.0923723,0.94556,0.817254,0.800837,0.118965,0.472162,0.0491567,0.260939,0.79346,0.94475,0.941966,0.193899,0.268259,0.647109,0.331194,0.209795,0.0105139,0.948561,0.0309984,0.134326,0.0329567,0.525469,0.696021,0.0884873,0.850333,0.127719,0.0477871,0.206993,0.0198983,0.0601186,0.568203,0.422605,0.0165479,0.318029,0.0463305,0.244633,0.349949,0.15573,0.520884,0.0448479
-1.0,0.0108329,0.856232,0.787309,0.690121,0.0606132,0.526254,0.0361842,0.48985,0.404187,0.0444443,0.373866,0.518264,0.0401016,0.0190844,0.871571,0.620387,0.22592,0.927224,0.511957,0.916801,0.954493,0.455944,0.0548809,0.015637,0.175482,0.702927,0.733513,0.134569,0.155635,0.086566,0.0712655,0.864088,0.78712,0.83335,0.0757105,0.435409,0.058604,0.284095,0.831653,0.928344,0.915695,0.277967,0.230073,0.727121,0.257428,0.217455,0.0100196,0.918977,0.0290003,0.106359,0.0382919,0.65446,0.788225,0.0863082,0.88317,0.0798238,0.0330661,0.286484,0.0175177,0.0459848,0.51174,0.297272,0.0141784,0.24651,0.0338827,0.285528,0.295454,0.110072,0.615936,0.0390521
